#--- Experiment --------------------------------------------------------------------------																									
#NB-365-Ch2-3																									
#																									
#--- System ------------------------------------------------------------------------------																									
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com																									
#WSG-LAPTOP-3																									
#--- Instrument --------------------------------------------------------------------------																									
#Device: FireSting-O2 [A] FSO2-C2 SN:24110001 UiD:2411E508596FD904 Firmware:4.11 Build:001																									
#--- Channel -----------------------------------------------------------------------------																									
#Channel [A Ch.2] - Oxygen Sensor - UC7-506-067 																									
#--- Settings & Calibration --------------------------------------------------------------																									
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)					
#	128 ms	20% (C)	10M (400x)	470	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	1000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	0.375000					
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)					
#	01/01/2001	10/09/2025	7.054	49.763	0.827000	0.075000	470	-0.350000	0.874000	0.584000	0.000000	-0.000106	0.000000	0.000000	fixed f	992.982	24.714	100.000	23.517	20.950000					
#--- Temperature Compensation Channel ----------------------------------------------------																									
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C																									
#Settings: n/a																									
#Calibration: n/a																									
#--- Pressure Compensation Channel -------------------------------------------------------																									
#Compensation Channel [A P1] - Internal Pressure Sensor																									
#Settings: n/a																									
#Calibration: n/a																									
#--- Channel -----------------------------------------------------------------------------																									
#Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C																									
#--- Measurement Data --------------------------------------------------------------------																									
Date [A Ch.2 Main]	Time [A Ch.2 Main]	 dt (s) [A Ch.2 Main]	Oxygen (%O2) [A Ch.2 Main]	dphi (°) [A Ch.2 Main]	Signal Intensity (mV) [A Ch.2 Main]	Ambient Light (mV) [A Ch.2 Main]	Status [A Ch.2 Main]	Date [A Ch.2 CompT]	Time [A Ch.2 CompT]	 dt (s) [A Ch.2 CompT]	Sample Temp. (°C) [A Ch.2 CompT]	Status [A Ch.2 CompT]	Date [A Ch.2 CompP]	Time [A Ch.2 CompP]	 dt (s) [A Ch.2 CompP]	Pressure (mbar) [A Ch.2 CompP]	Status [A Ch.2 CompP]	Date [A T1]	Time [A T1]	 dt (s) [A T1]	Sample Temp. (°C) [A T1]	Status [A T1]	Date [Comment]	Time [Comment]	Comment
03-12-2025	18:45:24.283	13.317	0.015041	49.589001	353	0	OK	03-12-2025	18:45:24.283	13.317	21.691	OK	03-12-2025	18:45:24.283	13.317	992	OK	03-12-2025	18:45:24.107	13.142	21.688	OK			
03-12-2025	18:45:25.297	14.332	0.015318	49.582001	353	0	OK	03-12-2025	18:45:25.297	14.332	21.696	OK	03-12-2025	18:45:25.297	14.332	992	OK	03-12-2025	18:45:25.109	14.144	21.697	OK			
03-12-2025	18:45:26.313	15.348	0.014999	49.589001	353	0	OK	03-12-2025	18:45:26.313	15.348	21.701	OK	03-12-2025	18:45:26.313	15.348	992	OK	03-12-2025	18:45:26.121	15.156	21.700	OK			
03-12-2025	18:45:27.327	16.362	0.015143	49.585999	353	0	OK	03-12-2025	18:45:27.327	16.362	21.697	OK	03-12-2025	18:45:27.327	16.362	992	OK	03-12-2025	18:45:27.139	16.174	21.698	OK			
03-12-2025	18:45:28.327	17.362	0.015106	49.587002	353	0	OK	03-12-2025	18:45:28.327	17.362	21.696	OK	03-12-2025	18:45:28.327	17.362	992	OK	03-12-2025	18:45:28.138	17.173	21.698	OK			
03-12-2025	18:45:29.327	18.361	0.015139	49.585999	353	0	OK	03-12-2025	18:45:29.327	18.361	21.698	OK	03-12-2025	18:45:29.327	18.361	992	OK	03-12-2025	18:45:29.139	18.174	21.696	OK			
03-12-2025	18:45:30.334	19.369	0.014862	49.591999	353	0	OK	03-12-2025	18:45:30.334	19.369	21.703	OK	03-12-2025	18:45:30.334	19.369	992	OK	03-12-2025	18:45:30.143	19.178	21.705	OK			
03-12-2025	18:45:31.348	20.383	0.014879	49.591999	353	0	OK	03-12-2025	18:45:31.348	20.383	21.699	OK	03-12-2025	18:45:31.348	20.383	992	OK	03-12-2025	18:45:31.158	20.193	21.701	OK			
03-12-2025	18:45:32.349	21.383	0.015172	49.584999	353	0	OK	03-12-2025	18:45:32.349	21.383	21.700	OK	03-12-2025	18:45:32.349	21.383	992	OK	03-12-2025	18:45:32.159	21.194	21.698	OK			
03-12-2025	18:45:33.364	22.399	0.015011	49.589001	353	0	OK	03-12-2025	18:45:33.364	22.399	21.698	OK	03-12-2025	18:45:33.364	22.399	992	OK	03-12-2025	18:45:33.175	22.210	21.699	OK			
03-12-2025	18:45:34.373	23.408	0.015140	49.585999	353	0	OK	03-12-2025	18:45:34.373	23.408	21.698	OK	03-12-2025	18:45:34.373	23.408	992	OK	03-12-2025	18:45:34.190	23.224	21.696	OK			
03-12-2025	18:45:35.374	24.409	0.015055	49.588001	353	0	OK	03-12-2025	18:45:35.374	24.409	21.698	OK	03-12-2025	18:45:35.374	24.409	992	OK	03-12-2025	18:45:35.200	24.234	21.700	OK			
03-12-2025	18:45:36.386	25.420	0.015084	49.587002	353	0	OK	03-12-2025	18:45:36.386	25.420	21.701	OK	03-12-2025	18:45:36.386	25.420	992	OK	03-12-2025	18:45:36.215	25.250	21.701	OK			
03-12-2025	18:45:37.399	26.433	0.015007	49.589001	353	1	OK	03-12-2025	18:45:37.399	26.433	21.699	OK	03-12-2025	18:45:37.399	26.433	992	OK	03-12-2025	18:45:37.223	26.258	21.700	OK			
03-12-2025	18:45:38.414	27.449	0.015178	49.584999	353	0	OK	03-12-2025	18:45:38.414	27.449	21.699	OK	03-12-2025	18:45:38.414	27.449	992	OK	03-12-2025	18:45:38.241	27.276	21.697	OK			
03-12-2025	18:45:39.424	28.459	0.015378	49.580002	353	0	OK	03-12-2025	18:45:39.424	28.459	21.702	OK	03-12-2025	18:45:39.424	28.459	992	OK	03-12-2025	18:45:39.251	28.286	21.704	OK			
03-12-2025	18:45:40.426	29.460	0.014888	49.591000	353	0	OK	03-12-2025	18:45:40.426	29.460	21.707	OK	03-12-2025	18:45:40.426	29.460	992	OK	03-12-2025	18:45:40.265	29.300	21.708	OK			
03-12-2025	18:45:41.440	30.475	0.015044	49.587002	353	1	OK	03-12-2025	18:45:41.440	30.475	21.710	OK	03-12-2025	18:45:41.440	30.475	992	OK	03-12-2025	18:45:41.280	30.314	21.709	OK			
03-12-2025	18:45:42.451	31.485	0.015019	49.588001	353	0	OK	03-12-2025	18:45:42.451	31.485	21.706	OK	03-12-2025	18:45:42.451	31.485	992	OK	03-12-2025	18:45:42.297	31.332	21.706	OK			
03-12-2025	18:45:43.462	32.497	0.014848	49.591999	353	0	OK	03-12-2025	18:45:43.462	32.497	21.706	OK	03-12-2025	18:45:43.462	32.497	992	OK	03-12-2025	18:45:43.307	32.342	21.707	OK			
03-12-2025	18:45:44.475	33.510	0.014555	49.598999	353	0	OK	03-12-2025	18:45:44.475	33.510	21.705	OK	03-12-2025	18:45:44.475	33.510	992	OK	03-12-2025	18:45:44.318	33.353	21.702	OK			
03-12-2025	18:45:45.475	34.509	0.014525	49.599998	353	0	OK	03-12-2025	18:45:45.475	34.509	21.702	OK	03-12-2025	18:45:45.475	34.509	992	OK	03-12-2025	18:45:45.319	34.354	21.706	OK			
03-12-2025	18:45:46.476	35.511	0.014896	49.591000	353	0	OK	03-12-2025	18:45:46.476	35.511	21.705	OK	03-12-2025	18:45:46.476	35.511	992	OK	03-12-2025	18:45:46.320	35.355	21.704	OK			
03-12-2025	18:45:47.477	36.511	0.015254	49.583000	353	0	OK	03-12-2025	18:45:47.477	36.511	21.701	OK	03-12-2025	18:45:47.477	36.511	992	OK	03-12-2025	18:45:47.320	36.355	21.702	OK			
03-12-2025	18:45:48.477	37.511	0.014972	49.590000	353	0	OK	03-12-2025	18:45:48.477	37.511	21.697	OK	03-12-2025	18:45:48.477	37.511	992	OK	03-12-2025	18:45:48.322	37.356	21.695	OK			
03-12-2025	18:45:49.477	38.512	0.015082	49.587002	353	0	OK	03-12-2025	18:45:49.477	38.512	21.701	OK	03-12-2025	18:45:49.477	38.512	992	OK	03-12-2025	18:45:49.322	38.357	21.702	OK			
03-12-2025	18:45:50.477	39.511	0.014959	49.589001	353	0	OK	03-12-2025	18:45:50.477	39.511	21.710	OK	03-12-2025	18:45:50.477	39.511	992	OK	03-12-2025	18:45:50.321	39.356	21.708	OK			
03-12-2025	18:45:51.477	40.511	0.014632	49.597000	353	0	OK	03-12-2025	18:45:51.477	40.511	21.707	OK	03-12-2025	18:45:51.477	40.511	992	OK	03-12-2025	18:45:51.322	40.356	21.707	OK			
03-12-2025	18:45:52.477	41.512	0.015386	49.580002	353	0	OK	03-12-2025	18:45:52.477	41.512	21.700	OK	03-12-2025	18:45:52.477	41.512	992	OK	03-12-2025	18:45:52.322	41.356	21.701	OK			
03-12-2025	18:45:53.477	42.512	0.015233	49.584000	353	0	OK	03-12-2025	18:45:53.477	42.512	21.696	OK	03-12-2025	18:45:53.477	42.512	992	OK	03-12-2025	18:45:53.322	42.356	21.693	OK			
03-12-2025	18:45:54.476	43.511	0.015182	49.584999	353	0	OK	03-12-2025	18:45:54.476	43.511	21.698	OK	03-12-2025	18:45:54.476	43.511	992	OK	03-12-2025	18:45:54.321	43.356	21.694	OK			
03-12-2025	18:45:55.480	44.514	0.015364	49.580002	353	0	OK	03-12-2025	18:45:55.480	44.514	21.705	OK	03-12-2025	18:45:55.480	44.514	992	OK	03-12-2025	18:45:55.323	44.357	21.706	OK			
03-12-2025	18:45:56.479	45.513	0.015350	49.580002	353	0	OK	03-12-2025	18:45:56.479	45.513	21.708	OK	03-12-2025	18:45:56.479	45.513	992	OK	03-12-2025	18:45:56.324	45.358	21.712	OK			
03-12-2025	18:45:57.480	46.515	0.015368	49.580002	353	0	OK	03-12-2025	18:45:57.480	46.515	21.704	OK	03-12-2025	18:45:57.480	46.515	992	OK	03-12-2025	18:45:57.325	46.360	21.707	OK			
03-12-2025	18:45:58.480	47.515	0.015641	49.574001	353	0	OK	03-12-2025	18:45:58.480	47.515	21.700	OK	03-12-2025	18:45:58.480	47.515	992	OK	03-12-2025	18:45:58.326	47.360	21.700	OK			
03-12-2025	18:45:59.480	48.515	0.015902	49.569000	353	0	OK	03-12-2025	18:45:59.480	48.515	21.689	OK	03-12-2025	18:45:59.480	48.515	992	OK	03-12-2025	18:45:59.325	48.360	21.689	OK			
03-12-2025	18:46:00.480	49.515	0.015766	49.571999	353	0	OK	03-12-2025	18:46:00.480	49.515	21.691	OK	03-12-2025	18:46:00.480	49.515	992	OK	03-12-2025	18:46:00.323	49.358	21.691	OK			
03-12-2025	18:46:01.481	50.516	0.015752	49.571999	353	0	OK	03-12-2025	18:46:01.481	50.516	21.694	OK	03-12-2025	18:46:01.481	50.516	992	OK	03-12-2025	18:46:01.324	50.359	21.694	OK			
03-12-2025	18:46:02.480	51.515	0.015667	49.574001	353	0	OK	03-12-2025	18:46:02.480	51.515	21.694	OK	03-12-2025	18:46:02.480	51.515	992	OK	03-12-2025	18:46:02.324	51.359	21.694	OK			
03-12-2025	18:46:03.482	52.516	0.015872	49.569000	353	0	OK	03-12-2025	18:46:03.482	52.516	21.696	OK	03-12-2025	18:46:03.482	52.516	992	OK	03-12-2025	18:46:03.325	52.360	21.695	OK			
03-12-2025	18:46:04.481	53.515	0.016014	49.566002	353	0	OK	03-12-2025	18:46:04.481	53.515	21.693	OK	03-12-2025	18:46:04.481	53.515	992	OK	03-12-2025	18:46:04.326	53.360	21.693	OK			
03-12-2025	18:46:05.481	54.515	0.015880	49.569000	353	0	OK	03-12-2025	18:46:05.481	54.515	21.694	OK	03-12-2025	18:46:05.481	54.515	992	OK	03-12-2025	18:46:05.325	54.360	21.690	OK			
03-12-2025	18:46:06.481	55.516	0.015872	49.569000	353	0	OK	03-12-2025	18:46:06.481	55.516	21.696	OK	03-12-2025	18:46:06.481	55.516	992	OK	03-12-2025	18:46:06.325	55.360	21.698	OK			
03-12-2025	18:46:07.483	56.518	0.016050	49.564999	353	1	OK	03-12-2025	18:46:07.483	56.518	21.694	OK	03-12-2025	18:46:07.483	56.518	992	OK	03-12-2025	18:46:07.325	56.360	21.694	OK			
03-12-2025	18:46:08.481	57.516	0.015734	49.571999	353	0	OK	03-12-2025	18:46:08.481	57.516	21.698	OK	03-12-2025	18:46:08.481	57.516	992	OK	03-12-2025	18:46:08.326	57.361	21.694	OK			
03-12-2025	18:46:09.483	58.518	0.015930	49.567001	353	1	OK	03-12-2025	18:46:09.483	58.518	21.702	OK	03-12-2025	18:46:09.483	58.518	992	OK	03-12-2025	18:46:09.326	58.360	21.704	OK			
03-12-2025	18:46:10.485	59.519	0.015941	49.566002	353	0	OK	03-12-2025	18:46:10.485	59.519	21.709	OK	03-12-2025	18:46:10.485	59.519	992	OK	03-12-2025	18:46:10.326	59.360	21.708	OK			
03-12-2025	18:46:11.486	60.521	0.015989	49.564999	353	0	OK	03-12-2025	18:46:11.486	60.521	21.708	OK	03-12-2025	18:46:11.486	60.521	992	OK	03-12-2025	18:46:11.326	60.361	21.707	OK			
03-12-2025	18:46:12.486	61.521	0.016254	49.560001	353	0	OK	03-12-2025	18:46:12.486	61.521	21.696	OK	03-12-2025	18:46:12.486	61.521	992	OK	03-12-2025	18:46:12.327	61.362	21.701	OK			
03-12-2025	18:46:13.486	62.521	0.016183	49.562000	353	0	OK	03-12-2025	18:46:13.486	62.521	21.693	OK	03-12-2025	18:46:13.486	62.521	992	OK	03-12-2025	18:46:13.328	62.362	21.694	OK			
03-12-2025	18:46:14.487	63.522	0.015926	49.567001	353	0	OK	03-12-2025	18:46:14.487	63.522	21.703	OK	03-12-2025	18:46:14.487	63.522	992	OK	03-12-2025	18:46:14.329	63.364	21.701	OK			
03-12-2025	18:46:15.487	64.522	0.015692	49.571999	353	0	OK	03-12-2025	18:46:15.487	64.522	21.708	OK	03-12-2025	18:46:15.487	64.522	992	OK	03-12-2025	18:46:15.329	64.363	21.708	OK			
03-12-2025	18:46:16.487	65.522	0.015632	49.573002	353	0	OK	03-12-2025	18:46:16.487	65.522	21.712	OK	03-12-2025	18:46:16.487	65.522	992	OK	03-12-2025	18:46:16.330	65.365	21.711	OK			
03-12-2025	18:46:17.489	66.523	0.015822	49.568001	353	0	OK	03-12-2025	18:46:17.489	66.523	21.717	OK	03-12-2025	18:46:17.489	66.523	992	OK	03-12-2025	18:46:17.330	66.365	21.719	OK			
03-12-2025	18:46:18.488	67.523	0.015999	49.564999	353	0	OK	03-12-2025	18:46:18.488	67.523	21.706	OK	03-12-2025	18:46:18.488	67.523	992	OK	03-12-2025	18:46:18.330	67.364	21.703	OK			
03-12-2025	18:46:19.489	68.523	0.015965	49.566002	353	0	OK	03-12-2025	18:46:19.489	68.523	21.704	OK	03-12-2025	18:46:19.489	68.523	992	OK	03-12-2025	18:46:19.331	68.365	21.704	OK			
03-12-2025	18:46:20.489	69.523	0.016109	49.563000	353	0	OK	03-12-2025	18:46:20.489	69.523	21.700	OK	03-12-2025	18:46:20.489	69.523	992	OK	03-12-2025	18:46:20.332	69.367	21.700	OK			
03-12-2025	18:46:21.487	70.522	0.015812	49.570000	353	0	OK	03-12-2025	18:46:21.487	70.522	21.700	OK	03-12-2025	18:46:21.487	70.522	992	OK	03-12-2025	18:46:21.332	70.366	21.700	OK			
03-12-2025	18:46:22.490	71.525	0.015675	49.573002	353	0	OK	03-12-2025	18:46:22.490	71.525	21.702	OK	03-12-2025	18:46:22.490	71.525	992	OK	03-12-2025	18:46:22.332	71.366	21.702	OK			
03-12-2025	18:46:23.490	72.525	0.015990	49.566002	353	0	OK	03-12-2025	18:46:23.490	72.525	21.698	OK	03-12-2025	18:46:23.490	72.525	992	OK	03-12-2025	18:46:23.332	72.367	21.696	OK			
03-12-2025	18:46:24.491	73.526	0.015749	49.571999	353	0	OK	03-12-2025	18:46:24.491	73.526	21.695	OK	03-12-2025	18:46:24.491	73.526	992	OK	03-12-2025	18:46:24.333	73.368	21.697	OK			
03-12-2025	18:46:25.493	74.528	0.015813	49.570999	353	0	OK	03-12-2025	18:46:25.493	74.528	21.690	OK	03-12-2025	18:46:25.493	74.528	992	OK	03-12-2025	18:46:25.334	74.369	21.691	OK			
03-12-2025	18:46:26.493	75.527	0.015498	49.577999	353	0	OK	03-12-2025	18:46:26.493	75.527	21.694	OK	03-12-2025	18:46:26.493	75.527	992	OK	03-12-2025	18:46:26.335	75.370	21.692	OK			
03-12-2025	18:46:27.494	76.529	0.015664	49.574001	353	0	OK	03-12-2025	18:46:27.494	76.529	21.695	OK	03-12-2025	18:46:27.494	76.529	992	OK	03-12-2025	18:46:27.335	76.369	21.693	OK			
03-12-2025	18:46:28.495	77.530	0.015922	49.568001	353	0	OK	03-12-2025	18:46:28.495	77.530	21.694	OK	03-12-2025	18:46:28.495	77.530	992	OK	03-12-2025	18:46:28.337	77.372	21.696	OK			
03-12-2025	18:46:29.494	78.528	0.015709	49.573002	353	0	OK	03-12-2025	18:46:29.494	78.528	21.694	OK	03-12-2025	18:46:29.494	78.528	992	OK	03-12-2025	18:46:29.338	78.372	21.699	OK			
03-12-2025	18:46:30.495	79.530	0.015603	49.575001	353	0	OK	03-12-2025	18:46:30.495	79.530	21.699	OK	03-12-2025	18:46:30.495	79.530	992	OK	03-12-2025	18:46:30.338	79.373	21.699	OK			
03-12-2025	18:46:31.497	80.531	0.015973	49.566002	353	0	OK	03-12-2025	18:46:31.497	80.531	21.702	OK	03-12-2025	18:46:31.497	80.531	992	OK	03-12-2025	18:46:31.338	80.373	21.701	OK			
03-12-2025	18:46:32.496	81.531	0.015803	49.570000	353	0	OK	03-12-2025	18:46:32.496	81.531	21.702	OK	03-12-2025	18:46:32.496	81.531	992	OK	03-12-2025	18:46:32.337	81.372	21.703	OK			
03-12-2025	18:46:33.496	82.531	0.015740	49.571999	353	0	OK	03-12-2025	18:46:33.496	82.531	21.697	OK	03-12-2025	18:46:33.496	82.531	992	OK	03-12-2025	18:46:33.338	82.372	21.700	OK			
03-12-2025	18:46:34.495	83.530	0.015647	49.574001	353	0	OK	03-12-2025	18:46:34.495	83.530	21.699	OK	03-12-2025	18:46:34.495	83.530	992	OK	03-12-2025	18:46:34.339	83.374	21.696	OK			
03-12-2025	18:46:35.499	84.534	0.015864	49.569000	353	0	OK	03-12-2025	18:46:35.499	84.534	21.697	OK	03-12-2025	18:46:35.499	84.534	992	OK	03-12-2025	18:46:35.340	84.375	21.695	OK			
03-12-2025	18:46:36.499	85.534	0.015826	49.570000	353	0	OK	03-12-2025	18:46:36.499	85.534	21.696	OK	03-12-2025	18:46:36.499	85.534	992	OK	03-12-2025	18:46:36.340	85.374	21.701	OK			
03-12-2025	18:46:37.500	86.535	0.015285	49.583000	353	0	OK	03-12-2025	18:46:37.500	86.535	21.693	OK	03-12-2025	18:46:37.500	86.535	992	OK	03-12-2025	18:46:37.341	86.376	21.692	OK			
03-12-2025	18:46:38.499	87.534	0.015406	49.581001	353	0	OK	03-12-2025	18:46:38.499	87.534	21.685	OK	03-12-2025	18:46:38.499	87.534	992	OK	03-12-2025	18:46:38.344	87.379	21.686	OK			
03-12-2025	18:46:39.502	88.536	0.015803	49.571999	353	0	OK	03-12-2025	18:46:39.502	88.536	21.682	OK	03-12-2025	18:46:39.502	88.536	992	OK	03-12-2025	18:46:39.344	88.379	21.682	OK			
03-12-2025	18:46:40.501	89.536	0.015471	49.578999	353	0	OK	03-12-2025	18:46:40.501	89.536	21.690	OK	03-12-2025	18:46:40.501	89.536	992	OK	03-12-2025	18:46:40.344	89.378	21.690	OK			
03-12-2025	18:46:41.501	90.536	0.015744	49.573002	353	0	OK	03-12-2025	18:46:41.501	90.536	21.686	OK	03-12-2025	18:46:41.501	90.536	992	OK	03-12-2025	18:46:41.344	90.378	21.686	OK			
03-12-2025	18:46:42.502	91.536	0.015796	49.571999	353	0	OK	03-12-2025	18:46:42.502	91.536	21.684	OK	03-12-2025	18:46:42.502	91.536	992	OK	03-12-2025	18:46:42.345	91.379	21.684	OK			
03-12-2025	18:46:43.501	92.535	0.015630	49.576000	353	0	OK	03-12-2025	18:46:43.501	92.535	21.683	OK	03-12-2025	18:46:43.501	92.535	992	OK	03-12-2025	18:46:43.346	92.380	21.683	OK			
03-12-2025	18:46:44.501	93.535	0.015441	49.580002	353	0	OK	03-12-2025	18:46:44.501	93.535	21.687	OK	03-12-2025	18:46:44.501	93.535	992	OK	03-12-2025	18:46:44.344	93.379	21.687	OK			
03-12-2025	18:46:45.501	94.536	0.015781	49.570999	353	0	OK	03-12-2025	18:46:45.501	94.536	21.697	OK	03-12-2025	18:46:45.501	94.536	992	OK	03-12-2025	18:46:45.347	94.382	21.693	OK			
03-12-2025	18:46:46.502	95.537	0.015768	49.570999	353	0	OK	03-12-2025	18:46:46.502	95.537	21.700	OK	03-12-2025	18:46:46.502	95.537	992	OK	03-12-2025	18:46:46.347	95.382	21.697	OK			
03-12-2025	18:46:47.503	96.538	0.015469	49.577000	353	0	OK	03-12-2025	18:46:47.503	96.538	21.710	OK	03-12-2025	18:46:47.503	96.538	992	OK	03-12-2025	18:46:47.347	96.382	21.708	OK			
