#--- Experiment --------------------------------------------------------------------------																									
#NB-366-Ch2-4																									
#																									
#--- System ------------------------------------------------------------------------------																									
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com																									
#WSG-LAPTOP-3																									
#--- Instrument --------------------------------------------------------------------------																									
#Device: FireSting-O2 [A] FSO2-C2 SN:24110001 UiD:2411E508596FD904 Firmware:4.11 Build:001																									
#--- Channel -----------------------------------------------------------------------------																									
#Channel [A Ch.2] - Oxygen Sensor - UC7-506-067 																									
#--- Settings & Calibration --------------------------------------------------------------																									
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)					
#	128 ms	20% (C)	10M (400x)	470	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	1000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	0.375000					
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)					
#	01/01/2001	10/09/2025	7.054	49.763	0.827000	0.075000	470	-0.350000	0.874000	0.584000	0.000000	-0.000106	0.000000	0.000000	fixed f	992.982	24.714	100.000	23.517	20.950000					
#--- Temperature Compensation Channel ----------------------------------------------------																									
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C																									
#Settings: n/a																									
#Calibration: n/a																									
#--- Pressure Compensation Channel -------------------------------------------------------																									
#Compensation Channel [A P1] - Internal Pressure Sensor																									
#Settings: n/a																									
#Calibration: n/a																									
#--- Channel -----------------------------------------------------------------------------																									
#Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C																									
#--- Measurement Data --------------------------------------------------------------------																									
Date [A Ch.2 Main]	Time [A Ch.2 Main]	 dt (s) [A Ch.2 Main]	Oxygen (%O2) [A Ch.2 Main]	dphi (°) [A Ch.2 Main]	Signal Intensity (mV) [A Ch.2 Main]	Ambient Light (mV) [A Ch.2 Main]	Status [A Ch.2 Main]	Date [A Ch.2 CompT]	Time [A Ch.2 CompT]	 dt (s) [A Ch.2 CompT]	Sample Temp. (°C) [A Ch.2 CompT]	Status [A Ch.2 CompT]	Date [A Ch.2 CompP]	Time [A Ch.2 CompP]	 dt (s) [A Ch.2 CompP]	Pressure (mbar) [A Ch.2 CompP]	Status [A Ch.2 CompP]	Date [A T1]	Time [A T1]	 dt (s) [A T1]	Sample Temp. (°C) [A T1]	Status [A T1]	Date [Comment]	Time [Comment]	Comment
03-12-2025	23:06:19.684	13.764	0.014977	49.637001	354	0	OK	03-12-2025	23:06:19.684	13.764	21.238	OK	03-12-2025	23:06:19.684	13.764	992	OK	03-12-2025	23:06:19.061	13.141	21.239	OK			
03-12-2025	23:06:20.682	14.763	0.015151	49.632999	354	0	OK	03-12-2025	23:06:20.682	14.763	21.237	OK	03-12-2025	23:06:20.682	14.763	992	OK	03-12-2025	23:06:20.072	14.152	21.242	OK			
03-12-2025	23:06:21.698	15.778	0.015386	49.626999	354	0	OK	03-12-2025	23:06:21.698	15.778	21.242	OK	03-12-2025	23:06:21.698	15.778	992	OK	03-12-2025	23:06:21.075	15.155	21.239	OK			
03-12-2025	23:06:22.697	16.778	0.015253	49.630001	354	0	OK	03-12-2025	23:06:22.697	16.778	21.243	OK	03-12-2025	23:06:22.697	16.778	992	OK	03-12-2025	23:06:22.086	16.167	21.242	OK			
03-12-2025	23:06:23.700	17.780	0.015352	49.627998	354	0	OK	03-12-2025	23:06:23.700	17.780	21.240	OK	03-12-2025	23:06:23.700	17.780	992	OK	03-12-2025	23:06:23.088	17.169	21.242	OK			
03-12-2025	23:06:24.706	18.786	0.015221	49.631001	354	0	OK	03-12-2025	23:06:24.706	18.786	21.241	OK	03-12-2025	23:06:24.706	18.786	992	OK	03-12-2025	23:06:24.093	18.173	21.246	OK			
03-12-2025	23:06:25.719	19.799	0.015095	49.632999	354	1	OK	03-12-2025	23:06:25.719	19.799	21.250	OK	03-12-2025	23:06:25.719	19.799	992	OK	03-12-2025	23:06:25.110	19.190	21.244	OK			
03-12-2025	23:06:26.734	20.814	0.015035	49.634998	354	0	OK	03-12-2025	23:06:26.734	20.814	21.244	OK	03-12-2025	23:06:26.734	20.814	992	OK	03-12-2025	23:06:26.113	20.193	21.251	OK			
03-12-2025	23:06:27.735	21.815	0.015087	49.633999	354	0	OK	03-12-2025	23:06:27.735	21.815	21.242	OK	03-12-2025	23:06:27.735	21.815	992	OK	03-12-2025	23:06:27.123	21.203	21.241	OK			
03-12-2025	23:06:28.749	22.829	0.015340	49.629002	354	0	OK	03-12-2025	23:06:28.749	22.829	21.233	OK	03-12-2025	23:06:28.749	22.829	992	OK	03-12-2025	23:06:28.124	22.205	21.242	OK			
03-12-2025	23:06:29.748	23.828	0.015452	49.625999	354	0	OK	03-12-2025	23:06:29.748	23.828	21.237	OK	03-12-2025	23:06:29.748	23.828	992	OK	03-12-2025	23:06:29.141	23.221	21.231	OK			
03-12-2025	23:06:30.763	24.844	0.015096	49.633999	354	0	OK	03-12-2025	23:06:30.763	24.844	21.240	OK	03-12-2025	23:06:30.763	24.844	992	OK	03-12-2025	23:06:30.156	24.236	21.238	OK			
03-12-2025	23:06:31.782	25.862	0.015369	49.626999	354	0	OK	03-12-2025	23:06:31.782	25.862	21.246	OK	03-12-2025	23:06:31.782	25.862	992	OK	03-12-2025	23:06:31.160	25.240	21.245	OK			
03-12-2025	23:06:32.796	26.876	0.015308	49.629002	354	0	OK	03-12-2025	23:06:32.796	26.876	21.240	OK	03-12-2025	23:06:32.796	26.876	992	OK	03-12-2025	23:06:32.169	26.250	21.245	OK			
03-12-2025	23:06:33.812	27.892	0.015111	49.632999	354	0	OK	03-12-2025	23:06:33.812	27.892	21.246	OK	03-12-2025	23:06:33.812	27.892	992	OK	03-12-2025	23:06:33.185	27.265	21.238	OK			
03-12-2025	23:06:34.821	28.901	0.015604	49.622002	354	0	OK	03-12-2025	23:06:34.821	28.901	21.241	OK	03-12-2025	23:06:34.821	28.901	992	OK	03-12-2025	23:06:34.201	28.281	21.243	OK			
03-12-2025	23:06:35.836	29.916	0.015578	49.623001	354	0	OK	03-12-2025	23:06:35.836	29.916	21.237	OK	03-12-2025	23:06:35.836	29.916	992	OK	03-12-2025	23:06:35.213	29.293	21.239	OK			
03-12-2025	23:06:36.848	30.929	0.015515	49.625000	354	0	OK	03-12-2025	23:06:36.848	30.929	21.232	OK	03-12-2025	23:06:36.848	30.929	992	OK	03-12-2025	23:06:36.225	30.305	21.234	OK			
03-12-2025	23:06:37.859	31.939	0.015562	49.624001	354	0	OK	03-12-2025	23:06:37.859	31.939	21.231	OK	03-12-2025	23:06:37.859	31.939	992	OK	03-12-2025	23:06:37.241	31.321	21.230	OK			
03-12-2025	23:06:38.876	32.956	0.015532	49.624001	354	0	OK	03-12-2025	23:06:38.876	32.956	21.238	OK	03-12-2025	23:06:38.876	32.956	992	OK	03-12-2025	23:06:38.250	32.330	21.229	OK			
03-12-2025	23:06:39.878	33.958	0.015445	49.625000	354	0	OK	03-12-2025	23:06:39.878	33.958	21.248	OK	03-12-2025	23:06:39.878	33.958	992	OK	03-12-2025	23:06:39.251	33.332	21.238	OK			
03-12-2025	23:06:40.894	34.974	0.015809	49.617001	354	0	OK	03-12-2025	23:06:40.894	34.974	21.243	OK	03-12-2025	23:06:40.894	34.974	992	OK	03-12-2025	23:06:40.253	34.333	21.245	OK			
03-12-2025	23:06:41.895	35.975	0.015599	49.622002	354	0	OK	03-12-2025	23:06:41.895	35.975	21.242	OK	03-12-2025	23:06:41.895	35.975	992	OK	03-12-2025	23:06:41.252	35.332	21.239	OK			
03-12-2025	23:06:42.908	36.988	0.015673	49.620998	354	0	OK	03-12-2025	23:06:42.908	36.988	21.235	OK	03-12-2025	23:06:42.908	36.988	992	OK	03-12-2025	23:06:42.264	36.345	21.241	OK			
03-12-2025	23:06:43.906	37.986	0.015694	49.619999	354	0	OK	03-12-2025	23:06:43.906	37.986	21.240	OK	03-12-2025	23:06:43.906	37.986	992	OK	03-12-2025	23:06:43.270	37.350	21.234	OK			
03-12-2025	23:06:44.920	39.000	0.015727	49.618999	354	0	OK	03-12-2025	23:06:44.920	39.000	21.242	OK	03-12-2025	23:06:44.920	39.000	992	OK	03-12-2025	23:06:44.281	38.361	21.243	OK			
03-12-2025	23:06:45.938	40.018	0.015270	49.629002	354	0	OK	03-12-2025	23:06:45.938	40.018	21.249	OK	03-12-2025	23:06:45.938	40.018	992	OK	03-12-2025	23:06:45.293	39.373	21.242	OK			
03-12-2025	23:06:46.951	41.031	0.014975	49.636002	354	0	OK	03-12-2025	23:06:46.951	41.031	21.248	OK	03-12-2025	23:06:46.951	41.031	992	OK	03-12-2025	23:06:46.293	40.373	21.254	OK			
03-12-2025	23:06:47.963	42.043	0.015310	49.629002	354	0	OK	03-12-2025	23:06:47.963	42.043	21.240	OK	03-12-2025	23:06:47.963	42.043	992	OK	03-12-2025	23:06:47.307	41.387	21.246	OK			
03-12-2025	23:06:48.975	43.055	0.015210	49.632000	354	0	OK	03-12-2025	23:06:48.975	43.055	21.233	OK	03-12-2025	23:06:48.975	43.055	992	OK	03-12-2025	23:06:48.320	42.400	21.236	OK			
03-12-2025	23:06:49.975	44.055	0.015558	49.624001	354	0	OK	03-12-2025	23:06:49.975	44.055	21.232	OK	03-12-2025	23:06:49.975	44.055	992	OK	03-12-2025	23:06:49.336	43.416	21.238	OK			
03-12-2025	23:06:50.987	45.068	0.015039	49.634998	354	0	OK	03-12-2025	23:06:50.987	45.068	21.243	OK	03-12-2025	23:06:50.987	45.068	992	OK	03-12-2025	23:06:50.337	44.418	21.238	OK			
03-12-2025	23:06:51.990	46.070	0.015363	49.626999	354	0	OK	03-12-2025	23:06:51.990	46.070	21.247	OK	03-12-2025	23:06:51.990	46.070	992	OK	03-12-2025	23:06:51.348	45.428	21.248	OK			
03-12-2025	23:06:53.003	47.083	0.014877	49.639000	354	0	OK	03-12-2025	23:06:53.003	47.083	21.241	OK	03-12-2025	23:06:53.003	47.083	992	OK	03-12-2025	23:06:52.362	46.442	21.243	OK			
03-12-2025	23:06:54.021	48.101	0.015168	49.632999	354	0	OK	03-12-2025	23:06:54.021	48.101	21.233	OK	03-12-2025	23:06:54.021	48.101	992	OK	03-12-2025	23:06:53.379	47.460	21.238	OK			
03-12-2025	23:06:55.034	49.114	0.015122	49.633999	354	0	OK	03-12-2025	23:06:55.034	49.114	21.234	OK	03-12-2025	23:06:55.034	49.114	992	OK	03-12-2025	23:06:54.393	48.473	21.238	OK			
03-12-2025	23:06:56.041	50.121	0.015263	49.631001	354	0	OK	03-12-2025	23:06:56.041	50.121	21.231	OK	03-12-2025	23:06:56.041	50.121	992	OK	03-12-2025	23:06:55.391	49.472	21.235	OK			
03-12-2025	23:06:57.043	51.124	0.015336	49.629002	354	0	OK	03-12-2025	23:06:57.043	51.124	21.234	OK	03-12-2025	23:06:57.043	51.124	992	OK	03-12-2025	23:06:56.404	50.484	21.235	OK			
03-12-2025	23:06:58.055	52.135	0.015330	49.627998	354	0	OK	03-12-2025	23:06:58.055	52.135	21.245	OK	03-12-2025	23:06:58.055	52.135	992	OK	03-12-2025	23:06:57.416	51.496	21.237	OK			
03-12-2025	23:06:59.069	53.149	0.015060	49.633999	354	0	OK	03-12-2025	23:06:59.069	53.149	21.248	OK	03-12-2025	23:06:59.069	53.149	992	OK	03-12-2025	23:06:58.428	52.509	21.241	OK			
03-12-2025	23:07:00.079	54.159	0.015021	49.633999	354	0	OK	03-12-2025	23:07:00.079	54.159	21.257	OK	03-12-2025	23:07:00.079	54.159	992	OK	03-12-2025	23:06:59.440	53.521	21.252	OK			
03-12-2025	23:07:01.094	55.174	0.015560	49.622002	354	0	OK	03-12-2025	23:07:01.094	55.174	21.251	OK	03-12-2025	23:07:01.094	55.174	992	OK	03-12-2025	23:07:00.454	54.534	21.255	OK			
03-12-2025	23:07:02.107	56.188	0.015479	49.624001	354	0	OK	03-12-2025	23:07:02.107	56.188	21.250	OK	03-12-2025	23:07:02.107	56.188	992	OK	03-12-2025	23:07:01.468	55.548	21.250	OK			
03-12-2025	23:07:03.108	57.188	0.015609	49.620998	354	0	OK	03-12-2025	23:07:03.108	57.188	21.250	OK	03-12-2025	23:07:03.108	57.188	992	OK	03-12-2025	23:07:02.476	56.557	21.251	OK			
03-12-2025	23:07:04.106	58.186	0.015218	49.630001	354	0	OK	03-12-2025	23:07:04.106	58.186	21.251	OK	03-12-2025	23:07:04.106	58.186	992	OK	03-12-2025	23:07:03.477	57.557	21.248	OK			
03-12-2025	23:07:05.107	59.187	0.015747	49.617001	354	0	OK	03-12-2025	23:07:05.107	59.187	21.257	OK	03-12-2025	23:07:05.107	59.187	992	OK	03-12-2025	23:07:04.476	58.556	21.255	OK			
03-12-2025	23:07:06.106	60.187	0.015740	49.618000	354	0	OK	03-12-2025	23:07:06.106	60.187	21.249	OK	03-12-2025	23:07:06.106	60.187	992	OK	03-12-2025	23:07:05.476	59.556	21.254	OK			
03-12-2025	23:07:07.107	61.187	0.015835	49.616001	354	0	OK	03-12-2025	23:07:07.107	61.187	21.247	OK	03-12-2025	23:07:07.107	61.187	992	OK	03-12-2025	23:07:06.476	60.556	21.251	OK			
03-12-2025	23:07:08.107	62.188	0.015729	49.618999	354	0	OK	03-12-2025	23:07:08.107	62.188	21.242	OK	03-12-2025	23:07:08.107	62.188	992	OK	03-12-2025	23:07:07.478	61.559	21.249	OK			
03-12-2025	23:07:09.113	63.194	0.015964	49.613998	354	0	OK	03-12-2025	23:07:09.113	63.194	21.237	OK	03-12-2025	23:07:09.113	63.194	992	OK	03-12-2025	23:07:08.479	62.559	21.244	OK			
03-12-2025	23:07:10.109	64.189	0.015652	49.620998	354	0	OK	03-12-2025	23:07:10.109	64.189	21.240	OK	03-12-2025	23:07:10.109	64.189	992	OK	03-12-2025	23:07:09.479	63.559	21.240	OK			
03-12-2025	23:07:11.112	65.192	0.015874	49.616001	354	0	OK	03-12-2025	23:07:11.112	65.192	21.238	OK	03-12-2025	23:07:11.112	65.192	992	OK	03-12-2025	23:07:10.479	64.560	21.241	OK			
03-12-2025	23:07:12.114	66.194	0.015596	49.622002	354	0	OK	03-12-2025	23:07:12.114	66.194	21.243	OK	03-12-2025	23:07:12.114	66.194	992	OK	03-12-2025	23:07:11.480	65.560	21.239	OK			
03-12-2025	23:07:13.115	67.195	0.015322	49.627998	354	0	OK	03-12-2025	23:07:13.115	67.195	21.247	OK	03-12-2025	23:07:13.115	67.195	992	OK	03-12-2025	23:07:12.482	66.562	21.249	OK			
03-12-2025	23:07:14.114	68.194	0.015506	49.624001	354	0	OK	03-12-2025	23:07:14.114	68.194	21.244	OK	03-12-2025	23:07:14.114	68.194	992	OK	03-12-2025	23:07:13.484	67.564	21.247	OK			
03-12-2025	23:07:15.113	69.194	0.015574	49.623001	354	0	OK	03-12-2025	23:07:15.113	69.194	21.238	OK	03-12-2025	23:07:15.113	69.194	992	OK	03-12-2025	23:07:14.483	68.563	21.240	OK			
03-12-2025	23:07:16.115	70.195	0.015703	49.619999	354	0	OK	03-12-2025	23:07:16.115	70.195	21.238	OK	03-12-2025	23:07:16.115	70.195	992	OK	03-12-2025	23:07:15.482	69.563	21.238	OK			
03-12-2025	23:07:17.118	71.198	0.015271	49.630001	354	0	OK	03-12-2025	23:07:17.118	71.198	21.239	OK	03-12-2025	23:07:17.118	71.198	992	OK	03-12-2025	23:07:16.485	70.565	21.238	OK			
03-12-2025	23:07:18.117	72.197	0.015189	49.631001	354	0	OK	03-12-2025	23:07:18.117	72.197	21.248	OK	03-12-2025	23:07:18.117	72.197	992	OK	03-12-2025	23:07:17.484	71.564	21.244	OK			
03-12-2025	23:07:19.117	73.197	0.015583	49.622002	354	0	OK	03-12-2025	23:07:19.117	73.197	21.246	OK	03-12-2025	23:07:19.117	73.197	992	OK	03-12-2025	23:07:18.484	72.564	21.244	OK			
03-12-2025	23:07:20.118	74.198	0.015380	49.625999	354	0	OK	03-12-2025	23:07:20.118	74.198	21.253	OK	03-12-2025	23:07:20.118	74.198	992	OK	03-12-2025	23:07:19.485	73.565	21.253	OK			
03-12-2025	23:07:21.117	75.197	0.015181	49.631001	354	0	OK	03-12-2025	23:07:21.117	75.197	21.250	OK	03-12-2025	23:07:21.117	75.197	992	OK	03-12-2025	23:07:20.486	74.566	21.246	OK			
03-12-2025	23:07:22.118	76.198	0.015252	49.629002	354	0	OK	03-12-2025	23:07:22.118	76.198	21.253	OK	03-12-2025	23:07:22.118	76.198	992	OK	03-12-2025	23:07:21.486	75.566	21.246	OK			
03-12-2025	23:07:23.118	77.198	0.015368	49.626999	354	0	OK	03-12-2025	23:07:23.118	77.198	21.246	OK	03-12-2025	23:07:23.118	77.198	992	OK	03-12-2025	23:07:22.487	76.568	21.245	OK			
03-12-2025	23:07:24.117	78.197	0.015318	49.629002	354	0	OK	03-12-2025	23:07:24.117	78.197	21.238	OK	03-12-2025	23:07:24.117	78.197	992	OK	03-12-2025	23:07:23.488	77.568	21.245	OK			
03-12-2025	23:07:25.120	79.200	0.015390	49.626999	354	0	OK	03-12-2025	23:07:25.120	79.200	21.241	OK	03-12-2025	23:07:25.120	79.200	992	OK	03-12-2025	23:07:24.488	78.568	21.241	OK			
03-12-2025	23:07:26.120	80.200	0.015283	49.630001	354	0	OK	03-12-2025	23:07:26.120	80.200	21.236	OK	03-12-2025	23:07:26.120	80.200	992	OK	03-12-2025	23:07:25.488	79.568	21.237	OK			
03-12-2025	23:07:27.120	81.200	0.015128	49.632999	354	0	OK	03-12-2025	23:07:27.120	81.200	21.242	OK	03-12-2025	23:07:27.120	81.200	992	OK	03-12-2025	23:07:26.488	80.569	21.236	OK			
03-12-2025	23:07:28.119	82.199	0.015257	49.630001	354	0	OK	03-12-2025	23:07:28.119	82.199	21.242	OK	03-12-2025	23:07:28.119	82.199	992	OK	03-12-2025	23:07:27.489	81.569	21.243	OK			
03-12-2025	23:07:29.120	83.200	0.015295	49.629002	354	0	OK	03-12-2025	23:07:29.120	83.200	21.243	OK	03-12-2025	23:07:29.120	83.200	992	OK	03-12-2025	23:07:28.488	82.568	21.241	OK			
03-12-2025	23:07:30.122	84.203	0.015497	49.625000	354	0	OK	03-12-2025	23:07:30.122	84.203	21.236	OK	03-12-2025	23:07:30.122	84.203	992	OK	03-12-2025	23:07:29.488	83.569	21.242	OK			
03-12-2025	23:07:31.122	85.202	0.014950	49.637001	354	0	OK	03-12-2025	23:07:31.122	85.202	21.244	OK	03-12-2025	23:07:31.122	85.202	992	OK	03-12-2025	23:07:30.493	84.573	21.238	OK			
03-12-2025	23:07:32.121	86.201	0.015594	49.620998	354	0	OK	03-12-2025	23:07:32.121	86.201	21.253	OK	03-12-2025	23:07:32.121	86.201	992	OK	03-12-2025	23:07:31.490	85.571	21.245	OK			
03-12-2025	23:07:33.119	87.199	0.015393	49.625000	354	0	OK	03-12-2025	23:07:33.119	87.199	21.260	OK	03-12-2025	23:07:33.119	87.199	992	OK	03-12-2025	23:07:32.492	86.572	21.252	OK			
03-12-2025	23:07:34.121	88.201	0.015406	49.625000	354	0	OK	03-12-2025	23:07:34.121	88.201	21.257	OK	03-12-2025	23:07:34.121	88.201	992	OK	03-12-2025	23:07:33.492	87.572	21.261	OK			
03-12-2025	23:07:35.123	89.203	0.015369	49.626999	354	0	OK	03-12-2025	23:07:35.123	89.203	21.246	OK	03-12-2025	23:07:35.123	89.203	992	OK	03-12-2025	23:07:34.491	88.571	21.252	OK			
03-12-2025	23:07:36.121	90.201	0.015614	49.622002	354	0	OK	03-12-2025	23:07:36.121	90.201	21.239	OK	03-12-2025	23:07:36.121	90.201	992	OK	03-12-2025	23:07:35.491	89.571	21.242	OK			
03-12-2025	23:07:37.120	91.200	0.015443	49.625999	354	0	OK	03-12-2025	23:07:37.120	91.200	21.239	OK	03-12-2025	23:07:37.120	91.200	992	OK	03-12-2025	23:07:36.491	90.571	21.240	OK			
03-12-2025	23:07:38.124	92.204	0.015383	49.626999	354	0	OK	03-12-2025	23:07:38.124	92.204	21.243	OK	03-12-2025	23:07:38.124	92.204	992	OK	03-12-2025	23:07:37.491	91.571	21.239	OK			
03-12-2025	23:07:39.122	93.202	0.015647	49.619999	354	0	OK	03-12-2025	23:07:39.122	93.202	21.251	OK	03-12-2025	23:07:39.122	93.202	992	OK	03-12-2025	23:07:38.491	92.571	21.251	OK			
03-12-2025	23:07:40.124	94.204	0.014949	49.636002	354	0	OK	03-12-2025	23:07:40.124	94.204	21.254	OK	03-12-2025	23:07:40.124	94.204	992	OK	03-12-2025	23:07:39.491	93.571	21.255	OK			
03-12-2025	23:07:41.124	95.204	0.015120	49.632000	354	0	OK	03-12-2025	23:07:41.124	95.204	21.254	OK	03-12-2025	23:07:41.124	95.204	992	OK	03-12-2025	23:07:40.492	94.572	21.254	OK			
03-12-2025	23:07:42.125	96.205	0.015234	49.629002	354	0	OK	03-12-2025	23:07:42.125	96.205	21.257	OK	03-12-2025	23:07:42.125	96.205	992	OK	03-12-2025	23:07:41.491	95.571	21.251	OK			
03-12-2025	23:07:43.124	97.204	0.015612	49.620998	354	0	OK	03-12-2025	23:07:43.124	97.204	21.249	OK	03-12-2025	23:07:43.124	97.204	992	OK	03-12-2025	23:07:42.490	96.571	21.256	OK			
