1.24E-02,0.2647
2.60E-02,0.4212
5.23E-02,0.4005
8.12E-02,0.441
1.07E-01,0.5308
1.34E-01,0.571
1.58E-01,0.6415
2.08E-01,0.7349
2.58E-01,0.8357
3.08E-01,1.0102
3.60E-01,1.0685
4.05E-01,1.1394
4.55E-01,1.2154
5.05E-01,1.3032
5.56E-01,1.4446
6.05E-01,1.53
6.52E-01,1.6114
7.04E-01,2.1729
7.55E-01,2.1328
8.07E-01,2.2116
8.60E-01,2.301
9.10E-01,2.4655
9.58E-01,2.7641
9.86E-01,3.33
