Time (YYYY-MM-DD hh:mm:ss);Time (ms);Time since start (s);Raw, Sensor 1 - H2 (MilliVolt);Sensor 1 - H2 (μmol/L);Cal. ID, Sensor 1 - H2;Raw, Sensor 2 - TEMP-UNIAMP (Temperature);Sensor 2 - TEMP-UNIAMP (°C);Cal. ID, Sensor 2 - TEMP-UNIAMP;Raw, Sensor 3 - Pressure (MilliVolt);Sensor 3 - Pressure (mbar);Cal. ID, Sensor 3 - Pressure;
2025-11-24 17:38:02;764;0;0.0214000009000301;-0.241899996995926;3;10.0515003204346;10.0515003204346;0;978.294982910156;978.294982910156;0;
2025-11-24 17:38:03;747;0.983;-0.047800000756979;-0.367599993944168;3;10.0579996109009;10.0579996109009;0;978.289978027344;978.289978027344;0;
2025-11-24 17:38:04;748;1.984;0.15090000629425;-0.00689999992027879;3;10.0528001785278;10.0528001785278;0;978.2919921875;978.2919921875;0;
2025-11-24 17:38:05;748;2.984;-0.0236000008881092;-0.32370001077652;3;10.0566997528076;10.0566997528076;0;978.286010742188;978.286010742188;0;
2025-11-24 17:38:06;749;3.985;-0.0236000008881092;-0.323599994182587;3;10.0566997528076;10.0566997528076;0;978.286010742188;978.286010742188;0;
2025-11-24 17:38:07;761;4.997;0.120899997651577;-0.0614000000059605;3;10.0515003204346;10.0515003204346;0;978.283996582031;978.283996582031;0;
2025-11-24 17:38:08;762;5.998;0.1283999979496;-0.0476000010967255;3;10.0593004226685;10.0593004226685;0;978.286010742188;978.286010742188;0;
2025-11-24 17:38:09;777;7.013;-0.0160000007599592;-0.309799998998642;3;10.0605001449585;10.0605001449585;0;978.284973144531;978.284973144531;0;
2025-11-24 17:38:10;777;8.013;0.016499999910593;-0.250800013542175;3;10.0593004226685;10.0593004226685;0;978.283020019531;978.283020019531;0;
2025-11-24 17:38:11;778;9.014;0.138099998235703;-0.0299999993294477;3;10.0605001449585;10.0605001449585;0;978.283996582031;978.283996582031;0;
2025-11-24 17:38:12;779;10.015;0.0386000014841557;-0.210800006985664;3;10.0618000030518;10.0618000030518;0;978.278991699219;978.278991699219;0;
2025-11-24 17:38:13;792;11.028;-0.0373000018298626;-0.348399996757507;3;10.063099861145;10.063099861145;0;978.280029296875;978.280029296875;0;
2025-11-24 17:38:14;792;12.028;-0.0164000000804663;-0.310400009155273;3;10.0593004226685;10.0593004226685;0;978.276977539063;978.276977539063;0;
2025-11-24 17:38:15;793;13.029;0.0276999995112419;-0.230399996042252;3;10.0566997528076;10.0566997528076;0;978.276000976563;978.276000976563;0;
2025-11-24 17:38:16;793;14.029;0.0199999995529652;-0.244499996304512;3;10.0605001449585;10.0605001449585;0;978.273010253906;978.273010253906;0;
2025-11-24 17:38:17;794;15.03;0.0199999995529652;-0.244499996304512;3;10.0605001449585;10.0605001449585;0;978.273010253906;978.273010253906;0;
2025-11-24 17:38:18;809;16.045;0.229599997401237;0.136000007390976;3;10.0618000030518;10.0618000030518;0;978.273986816406;978.273986816406;0;
