Time (YYYY-MM-DD hh:mm:ss);Time (ms);Time since start (s);Raw, Sensor 1 - H2 (MilliVolt);Sensor 1 - H2 (Pa);Cal. ID, Sensor 1 - H2;Raw, Sensor 2 - TEMP-UNIAMP (Temperature);Sensor 2 - TEMP-UNIAMP (°C);Cal. ID, Sensor 2 - TEMP-UNIAMP;Raw, Sensor 3 - Pressure (MilliVolt);Sensor 3 - Pressure (mbar);Cal. ID, Sensor 3 - Pressure;
2025-11-26 15:56:06;715;0;-0.215599998831749;8.85690021514893;3;21.2686004638672;21.2686004638672;0;998.622009277344;998.622009277344;0;
2025-11-26 15:56:07;681;0.966;-0.260800004005432;4.03569984436035;3;21.2712001800537;21.2712001800537;0;998.609985351563;998.609985351563;0;
2025-11-26 15:56:08;695;1.98;-0.140699997544289;16.8381004333496;3;21.2698993682861;21.2698993682861;0;998.606994628906;998.606994628906;0;
2025-11-26 15:56:09;706;2.991;-0.212699994444847;9.16320037841797;3;21.2737998962402;21.2737998962402;0;998.599975585938;998.599975585938;0;
2025-11-26 15:56:10;714;3.999;-0.275599986314774;2.45479989051819;3;21.2712001800537;21.2712001800537;0;998.588989257813;998.588989257813;0;
2025-11-26 15:56:11;716;5.001;-0.32600000500679;-2.91179990768433;3;21.2724990844727;21.2724990844727;0;998.596008300781;998.596008300781;0;
2025-11-26 15:56:12;729;6.014;-0.0595000013709068;25.488000869751;3;21.2751007080078;21.2751007080078;0;998.609008789063;998.609008789063;0;
2025-11-26 15:56:13;729;7.014;-0.180600002408028;12.5813999176025;3;21.2763996124268;21.2763996124268;0;998.611999511719;998.611999511719;0;
2025-11-26 15:56:14;745;8.03;-0.2533999979496;4.82929992675781;3;21.2660007476807;21.2660007476807;0;998.611999511719;998.611999511719;0;
2025-11-26 15:56:15;745;9.03;-0.2533999979496;4.82929992675781;3;21.2660007476807;21.2660007476807;0;998.611999511719;998.611999511719;0;
2025-11-26 15:56:16;747;10.032;-0.190500006079674;11.5299997329712;3;21.2801990509033;21.2801990509033;0;998.606994628906;998.606994628906;0;
2025-11-26 15:56:17;747;11.032;-0.328999996185303;-3.23359990119934;3;21.2749996185303;21.2749996185303;0;998.601989746094;998.601989746094;0;
2025-11-26 15:56:18;759;12.044;-0.2466000020504;5.55089998245239;3;21.2698993682861;21.2698993682861;0;998.590026855469;998.590026855469;0;
2025-11-26 15:56:19;759;13.044;-0.109300002455711;20.1765003204346;3;21.2763004302979;21.2763004302979;0;998.596008300781;998.596008300781;0;
2025-11-26 15:56:20;761;14.046;-0.307799994945526;-0.969099998474121;3;21.2789001464844;21.2789001464844;0;998.596984863281;998.596984863281;0;
2025-11-26 15:56:21;770;15.055;-0.254099994897842;4.74459981918335;3;21.2789001464844;21.2789001464844;0;998.596984863281;998.596984863281;0;
2025-11-26 15:56:22;781;16.066;-0.208299994468689;9.6269998550415;3;21.2737998962402;21.2737998962402;0;998.622009277344;998.622009277344;0;
2025-11-26 15:56:23;793;17.078;-0.343699991703033;-4.79689979553223;3;21.2724990844727;21.2724990844727;0;998.622009277344;998.622009277344;0;
2025-11-26 15:56:24;807;18.092;-0.124499998986721;18.5585994720459;3;21.2763004302979;21.2763004302979;0;998.625;998.625;0;
2025-11-26 15:56:25;808;19.093;-0.286399990320206;1.30340003967285;3;21.2763004302979;21.2763004302979;0;998.6240234375;998.6240234375;0;
2025-11-26 15:56:26;809;20.094;-0.246800005435944;5.53020000457764;3;21.2712001800537;21.2712001800537;0;998.620971679688;998.620971679688;0;
2025-11-26 15:56:27;821;21.106;-0.18469999730587;12.1420001983643;3;21.2724990844727;21.2724990844727;0;998.622009277344;998.622009277344;0;
