Time (YYYY-MM-DD hh:mm:ss);Time (ms);Time since start (s);Raw, Sensor 1 - H2 (MilliVolt);Sensor 1 - H2 (Pa);Cal. ID, Sensor 1 - H2;Raw, Sensor 2 - TEMP-UNIAMP (Temperature);Sensor 2 - TEMP-UNIAMP (°C);Cal. ID, Sensor 2 - TEMP-UNIAMP;Raw, Sensor 3 - Pressure (MilliVolt);Sensor 3 - Pressure (mbar);Cal. ID, Sensor 3 - Pressure;
2025-11-25 23:20:21;901;0;-0.397700011730194;-3.26370000839233;2;21.4773998260498;21.4773998260498;0;989.494018554688;989.494018554688;0;
2025-11-25 23:20:22;878;0.977;-0.405000001192093;-4.05670022964478;2;21.4825992584229;21.4825992584229;0;989.491027832031;989.491027832031;0;
2025-11-25 23:20:23;878;1.977;-0.263900011777878;11.1694002151489;2;21.4748001098633;21.4748001098633;0;989.486999511719;989.486999511719;0;
2025-11-25 23:20:24;880;2.979;-0.40090000629425;-3.60840010643005;2;21.4708995819092;21.4708995819092;0;989.489990234375;989.489990234375;0;
2025-11-25 23:20:25;880;3.979;-0.408100008964539;-4.38969993591309;2;21.4799995422363;21.4799995422363;0;989.487976074219;989.487976074219;0;
2025-11-25 23:20:26;897;4.996;-0.259099990129471;11.6868000030518;2;21.4787006378174;21.4787006378174;0;989.492980957031;989.492980957031;0;
2025-11-25 23:20:27;907;6.006;-0.373499989509583;-0.656599998474121;2;21.4761009216309;21.4761009216309;0;989.492004394531;989.492004394531;0;
2025-11-25 23:20:28;908;7.007;-0.373499989509583;-0.656700015068054;2;21.4761009216309;21.4761009216309;0;989.492004394531;989.492004394531;0;
2025-11-25 23:20:29;908;8.007;-0.351900011301041;1.67999994754791;2;21.4761009216309;21.4761009216309;0;989.495971679688;989.495971679688;0;
2025-11-25 23:20:30;921;9.02;-0.260199993848801;11.5662002563477;2;21.4773998260498;21.4773998260498;0;989.492980957031;989.492980957031;0;
2025-11-25 23:20:31;923;10.022;-0.351700007915497;1.69990003108978;2;21.4761009216309;21.4761009216309;0;989.492004394531;989.492004394531;0;
2025-11-25 23:20:32;923;11.022;-0.327699989080429;4.28709983825684;2;21.4734992980957;21.4734992980957;0;989.492004394531;989.492004394531;0;
2025-11-25 23:20:33;938;12.037;-0.280200004577637;9.40789985656738;2;21.4734992980957;21.4734992980957;0;989.489990234375;989.489990234375;0;
2025-11-25 23:20:34;939;13.038;-0.377900004386902;-1.13139998912811;2;21.4748001098633;21.4748001098633;0;989.492980957031;989.492980957031;0;
2025-11-25 23:20:35;939;14.038;-0.368800014257431;-0.148200005292892;2;21.4722003936768;21.4722003936768;0;989.497985839844;989.497985839844;0;
2025-11-25 23:20:36;955;15.054;-0.37830001115799;-1.17149996757507;2;21.4748001098633;21.4748001098633;0;989.504028320313;989.504028320313;0;
2025-11-25 23:20:37;955;16.054;-0.373499989509583;-0.658800005912781;2;21.4708995819092;21.4708995819092;0;989.508972167969;989.508972167969;0;
2025-11-25 23:20:38;955;17.054;-0.382499992847443;-1.62390005588531;2;21.4773998260498;21.4773998260498;0;989.510986328125;989.510986328125;0;
2025-11-25 23:20:39;957;18.056;-0.382499992847443;-1.62390005588531;2;21.4773998260498;21.4773998260498;0;989.510986328125;989.510986328125;0;
2025-11-25 23:20:40;970;19.069;-0.255100011825562;12.1145000457764;2;21.4761009216309;21.4761009216309;0;989.507019042969;989.507019042969;0;
2025-11-25 23:20:41;975;20.074;-0.420300006866455;-5.70340013504028;2;21.4696006774902;21.4696006774902;0;989.510986328125;989.510986328125;0;
2025-11-25 23:20:42;984;21.083;-0.326400011777878;4.42799997329712;2;21.4799995422363;21.4799995422363;0;989.510009765625;989.510009765625;0;
2025-11-25 23:20:43;985;22.084;-0.480699986219406;-12.2214002609253;2;21.4722003936768;21.4722003936768;0;989.515014648438;989.515014648438;0;
2025-11-25 23:20:44;985;23.084;-0.329800009727478;4.05919981002808;2;21.4722003936768;21.4722003936768;0;989.518981933594;989.518981933594;0;
2025-11-25 23:20:45;986;24.085;-0.356799989938736;1.1434999704361;2;21.4722003936768;21.4722003936768;0;989.523986816406;989.523986816406;0;
2025-11-25 23:20:47;0;25.099;-0.211799994111061;16.7915992736816;2;21.4722003936768;21.4722003936768;0;989.526000976563;989.526000976563;0;
2025-11-25 23:20:48;2;26.101;-0.37049999833107;-0.330300003290176;2;21.4813003540039;21.4813003540039;0;989.528015136719;989.528015136719;0;
2025-11-25 23:20:49;15;27.114;-0.374500006437302;-0.760999977588654;2;21.4748001098633;21.4748001098633;0;989.531982421875;989.531982421875;0;
2025-11-25 23:20:50;16;28.115;-0.298299998044968;7.46120023727417;2;21.4748001098633;21.4748001098633;0;989.531005859375;989.531005859375;0;
2025-11-25 23:20:51;16;29.115;-0.298299998044968;7.46120023727417;2;21.4748001098633;21.4748001098633;0;989.531005859375;989.531005859375;0;
2025-11-25 23:20:52;20;30.119;-0.245399996638298;13.1625003814697;2;21.4696006774902;21.4696006774902;0;989.536987304688;989.536987304688;0;
2025-11-25 23:20:53;31;31.13;-0.251300007104874;12.5331001281738;2;21.4761009216309;21.4761009216309;0;989.538024902344;989.538024902344;0;
2025-11-25 23:20:54;32;32.131;-0.359100013971329;0.898999989032745;2;21.4748001098633;21.4748001098633;0;989.539978027344;989.539978027344;0;
2025-11-25 23:20:55;32;33.131;-0.37729999423027;-1.06350004673004;2;21.4669990539551;21.4669990539551;0;989.543029785156;989.543029785156;0;
2025-11-25 23:20:56;32;34.131;-0.233199998736382;14.4766998291016;2;21.4773998260498;21.4773998260498;0;989.539978027344;989.539978027344;0;
2025-11-25 23:20:57;33;35.132;-0.391400009393692;-2.58500003814697;2;21.4696006774902;21.4696006774902;0;989.538024902344;989.538024902344;0;
2025-11-25 23:20:58;34;36.133;-0.238000005483627;13.9668998718262;2;21.4696006774902;21.4696006774902;0;989.533996582031;989.533996582031;0;
2025-11-25 23:20:59;35;37.134;-0.345400005578995;2.38120007514954;2;21.4696006774902;21.4696006774902;0;989.533996582031;989.533996582031;0;
2025-11-25 23:21:00;36;38.135;-0.364199995994568;0.344500005245209;2;21.4722003936768;21.4722003936768;0;989.528991699219;989.528991699219;0;
2025-11-25 23:21:01;46;39.145;-0.364199995994568;0.344500005245209;2;21.4722003936768;21.4722003936768;0;989.528991699219;989.528991699219;0;
2025-11-25 23:21:02;46;40.145;-0.254400014877319;12.1990003585815;2;21.4669990539551;21.4669990539551;0;989.523010253906;989.523010253906;0;
2025-11-25 23:21:03;47;41.146;-0.37389999628067;-0.699000000953674;2;21.4734992980957;21.4734992980957;0;989.52099609375;989.52099609375;0;
2025-11-25 23:21:04;63;42.162;-0.342500001192093;2.68540000915527;2;21.4787006378174;21.4787006378174;0;989.52099609375;989.52099609375;0;
2025-11-25 23:21:05;64;43.163;-0.31810000538826;5.32390022277832;2;21.4682998657227;21.4682998657227;0;989.518981933594;989.518981933594;0;
2025-11-25 23:21:06;65;44.164;-0.505100011825562;-14.8506002426147;2;21.4657001495361;21.4657001495361;0;989.523986816406;989.523986816406;0;
2025-11-25 23:21:07;67;45.166;-0.103000000119209;28.5277004241943;2;21.4669990539551;21.4669990539551;0;989.528015136719;989.528015136719;0;
2025-11-25 23:21:08;80;46.179;-0.326200008392334;4.44619989395142;2;21.4657001495361;21.4657001495361;0;989.530029296875;989.530029296875;0;
2025-11-25 23:21:09;82;47.181;-0.31479999423027;5.6774001121521;2;21.4708995819092;21.4708995819092;0;989.528991699219;989.528991699219;0;
2025-11-25 23:21:10;82;48.181;-0.349900007247925;1.88650000095367;2;21.4708995819092;21.4708995819092;0;989.526977539063;989.526977539063;0;
