Time (YYYY-MM-DD hh:mm:ss);Time (ms);Time since start (s);Raw, Sensor 1 - H2 (MilliVolt);Sensor 1 - H2 (μmol/L);Cal. ID, Sensor 1 - H2;Raw, Sensor 2 - None (Temperature);Sensor 2 - None (°C);Cal. ID, Sensor 2 - None;Raw, Sensor 3 - Pressure (MilliVolt);Sensor 3 - Pressure (mbar);Cal. ID, Sensor 3 - Pressure;
2025-10-21 17:26:38;960;14.113;0.407499998807907;0.437000006437302;3;19.6690998077393;19.6690998077393;0;980.692993164063;980.692993164063;0;
2025-10-21 17:26:39;968;15.121;0.422600001096725;0.450700014829636;3;19.6716995239258;19.6716995239258;0;980.698974609375;980.698974609375;0;
2025-10-21 17:26:40;982;16.135;0.318199992179871;0.354900002479553;3;19.6639003753662;19.6639003753662;0;980.692993164063;980.692993164063;0;
2025-10-21 17:26:41;998;17.151;0.324699997901917;0.360900014638901;3;19.6690998077393;19.6690998077393;0;980.695983886719;980.695983886719;0;
2025-10-21 17:26:43;6;18.159;0.331099987030029;0.366699993610382;3;19.6704006195068;19.6704006195068;0;980.697998046875;980.697998046875;0;
2025-10-21 17:26:44;31;19.184;0.445100009441376;0.471399992704391;3;19.6716995239258;19.6716995239258;0;980.697998046875;980.697998046875;0;
2025-10-21 17:26:45;43;20.196;0.312700003385544;0.349799990653992;3;19.6704006195068;19.6704006195068;0;980.700012207031;980.700012207031;0;
2025-10-21 17:26:46;58;21.211;0.470499992370605;0.494599997997284;3;19.6730003356934;19.6730003356934;0;980.697998046875;980.697998046875;0;
2025-10-21 17:26:47;71;22.224;0.428600013256073;0.456200003623962;3;19.6756000518799;19.6756000518799;0;980.690002441406;980.690002441406;0;
2025-10-21 17:26:48;82;23.235;0.428600013256073;0.456099987030029;3;19.6756000518799;19.6756000518799;0;980.690002441406;980.690002441406;0;
2025-10-21 17:26:49;99;24.252;0.761600017547607;0.761600017547607;3;19.6807994842529;19.6807994842529;0;980.679992675781;980.679992675781;0;
2025-10-21 17:26:50;123;25.276;0.305500000715256;0.343100011348724;3;19.6769008636475;19.6769008636475;0;980.703002929688;980.703002929688;0;
2025-10-21 17:26:51;137;26.29;0.260199993848801;0.301699995994568;3;19.6756000518799;19.6756000518799;0;980.703002929688;980.703002929688;0;
2025-10-21 17:26:52;147;27.3;0.404700011014938;0.4341000020504;3;19.6807994842529;19.6807994842529;0;980.702026367188;980.702026367188;0;
2025-10-21 17:26:53;172;28.325;0.508300006389618;0.529100000858307;3;19.6833992004395;19.6833992004395;0;980.700012207031;980.700012207031;0;
2025-10-21 17:26:54;184;29.337;0.367599993944168;0.400099992752075;3;19.6833992004395;19.6833992004395;0;980.705993652344;980.705993652344;0;
2025-10-21 17:26:55;197;30.35;0.591499984264374;0.605499982833862;3;19.6860008239746;19.6860008239746;0;980.705017089844;980.705017089844;0;
2025-10-21 17:26:56;210;31.363;0.271600008010864;0.312000006437302;3;19.6833992004395;19.6833992004395;0;980.7080078125;980.7080078125;0;
2025-10-21 17:26:57;218;32.371;0.330000013113022;0.365599989891052;3;19.6910991668701;19.6910991668701;0;980.703002929688;980.703002929688;0;
2025-10-21 17:26:58;233;33.386;0.165500000119209;0.214699998497963;3;19.6937007904053;19.6937007904053;0;980.703002929688;980.703002929688;0;
2025-10-21 17:26:59;242;34.395;0.165500000119209;0.214699998497963;3;19.6937007904053;19.6937007904053;0;980.703002929688;980.703002929688;0;
2025-10-21 17:27:00;256;35.409;0.202099993824959;0.248199999332428;3;19.6910991668701;19.6910991668701;0;980.705017089844;980.705017089844;0;
2025-10-21 17:27:01;268;36.421;0.27810001373291;0.317799985408783;3;19.6963005065918;19.6963005065918;0;980.713012695313;980.713012695313;0;
2025-10-21 17:27:02;281;37.434;0.435499995946884;0.462099999189377;3;19.6963005065918;19.6963005065918;0;980.713012695313;980.713012695313;0;
2025-10-21 17:27:03;296;38.449;0.307300001382828;0.344700008630753;3;19.6963005065918;19.6963005065918;0;980.715026855469;980.715026855469;0;
2025-10-21 17:27:04;312;39.465;0.479200005531311;0.50220000743866;3;19.6975994110107;19.6975994110107;0;980.710021972656;980.710021972656;0;
2025-10-21 17:27:05;320;40.473;0.50900000333786;0.529500007629395;3;19.6975994110107;19.6975994110107;0;980.7080078125;980.7080078125;0;
2025-10-21 17:27:06;333;41.486;0.482800006866455;0.505500018596649;3;19.7066993713379;19.7066993713379;0;980.700988769531;980.700988769531;0;
2025-10-21 17:27:07;359;42.512;0.606400012969971;0.618600010871887;3;19.7014999389648;19.7014999389648;0;980.703979492188;980.703979492188;0;
2025-10-21 17:27:08;373;43.526;0.494199991226196;0.515900015830994;3;19.7040996551514;19.7040996551514;0;980.705993652344;980.705993652344;0;
2025-10-21 17:27:09;381;44.534;0.530700027942657;0.549300014972687;3;19.7028007507324;19.7028007507324;0;980.703979492188;980.703979492188;0;
2025-10-21 17:27:10;391;45.544;0.564300000667572;0.580099999904633;3;19.7040996551514;19.7040996551514;0;980.702026367188;980.702026367188;0;
2025-10-21 17:27:11;400;46.553;0.564300000667572;0.580099999904633;3;19.7040996551514;19.7040996551514;0;980.702026367188;980.702026367188;0;
2025-10-21 17:27:12;412;47.565;0.367000013589859;0.399300009012222;3;19.7066993713379;19.7066993713379;0;980.700988769531;980.700988769531;0;
2025-10-21 17:27:13;428;48.581;0.214800000190735;0.259799987077713;3;19.7054004669189;19.7054004669189;0;980.705993652344;980.705993652344;0;
2025-10-21 17:27:14;442;49.595;0.471399992704391;0.494899988174438;3;19.7119007110596;19.7119007110596;0;980.700988769531;980.700988769531;0;
2025-10-21 17:27:15;454;50.607;0.471399992704391;0.494800001382828;3;19.7143993377686;19.7143993377686;0;980.702026367188;980.702026367188;0;
2025-10-21 17:27:16;464;51.617;0.315299987792969;0.351799994707108;3;19.7131004333496;19.7131004333496;0;980.705993652344;980.705993652344;0;
2025-10-21 17:27:17;475;52.628;0.379599988460541;0.410699993371964;3;19.7092990875244;19.7092990875244;0;980.703002929688;980.703002929688;0;
2025-10-21 17:27:18;488;53.641;0.53600001335144;0.554000020027161;3;19.7119007110596;19.7119007110596;0;980.706970214844;980.706970214844;0;
2025-10-21 17:27:19;500;54.653;0.224299997091293;0.268299996852875;3;19.7208995819092;19.7208995819092;0;980.708984375;980.708984375;0;
2025-10-21 17:27:20;514;55.667;0.466600000858307;0.490399986505508;3;19.7169990539551;19.7169990539551;0;980.703002929688;980.703002929688;0;
2025-10-21 17:27:21;527;56.68;0.466600000858307;0.490399986505508;3;19.7169990539551;19.7169990539551;0;980.703002929688;980.703002929688;0;
2025-10-21 17:27:22;539;57.692;0.37270000576973;0.404300004243851;3;19.7169990539551;19.7169990539551;0;980.700012207031;980.700012207031;0;
2025-10-21 17:27:23;551;58.704;0.405600011348724;0.434399992227554;3;19.7196006774902;19.7196006774902;0;980.703979492188;980.703979492188;0;
2025-10-21 17:27:24;566;59.719;0.51230001449585;0.532100021839142;3;19.7182998657227;19.7182998657227;0;980.697021484375;980.697021484375;0;
2025-10-21 17:27:25;579;60.732;0.260699987411499;0.301699995994568;3;19.7222003936768;19.7222003936768;0;980.703002929688;980.703002929688;0;
2025-10-21 17:27:26;591;61.744;0.418500006198883;0.446200013160706;3;19.7248001098633;19.7248001098633;0;980.700012207031;980.700012207031;0;
2025-10-21 17:27:27;604;62.757;0.484100013971329;0.50629997253418;3;19.7248001098633;19.7248001098633;0;980.695983886719;980.695983886719;0;
2025-10-21 17:27:28;612;63.765;0.375600010156631;0.406800001859665;3;19.7273998260498;19.7273998260498;0;980.695983886719;980.695983886719;0;
2025-10-21 17:27:29;618;64.771;0.240099996328354;0.282700002193451;3;19.7261009216309;19.7261009216309;0;980.703979492188;980.703979492188;0;
2025-10-21 17:27:30;640;65.793;0.243699997663498;0.286100000143051;3;19.7248001098633;19.7248001098633;0;980.7080078125;980.7080078125;0;
2025-10-21 17:27:31;651;66.804;0.377499997615814;0.408499985933304;3;19.7299995422363;19.7299995422363;0;980.705993652344;980.705993652344;0;
2025-10-21 17:27:32;670;67.823;0.377499997615814;0.408499985933304;3;19.7299995422363;19.7299995422363;0;980.705993652344;980.705993652344;0;
2025-10-21 17:27:33;672;68.825;0.491200000047684;0.512600004673004;3;19.7325992584229;19.7325992584229;0;980.705993652344;980.705993652344;0;
2025-10-21 17:27:34;674;69.827;0.382200002670288;0.412900000810623;3;19.7273998260498;19.7273998260498;0;980.719970703125;980.719970703125;0;
2025-10-21 17:27:35;675;70.828;0.384299993515015;0.414799988269806;3;19.7325992584229;19.7325992584229;0;980.721008300781;980.721008300781;0;
2025-10-21 17:27:36;688;71.841;0.308999985456467;0.345899999141693;3;19.7299995422363;19.7299995422363;0;980.718994140625;980.718994140625;0;
2025-10-21 17:27:37;689;72.842;0.268999993801117;0.3091000020504;3;19.736499786377;19.736499786377;0;980.715026855469;980.715026855469;0;
2025-10-21 17:27:38;690;73.843;0.402999997138977;0.431699991226196;3;19.7390003204346;19.7390003204346;0;980.713012695313;980.713012695313;0;
2025-10-21 17:27:39;691;74.844;0.527300000190735;0.545700013637543;3;19.735200881958;19.735200881958;0;980.715026855469;980.715026855469;0;
2025-10-21 17:27:40;706;75.859;0.569100022315979;0.583899974822998;3;19.736499786377;19.736499786377;0;980.710021972656;980.710021972656;0;
2025-10-21 17:27:41;707;76.86;0.324999988079071;0.36039999127388;3;19.7441997528076;19.7441997528076;0;980.710021972656;980.710021972656;0;
2025-10-21 17:27:42;708;77.861;0.261099994182587;0.301899999380112;3;19.7467994689941;19.7467994689941;0;980.706970214844;980.706970214844;0;
2025-10-21 17:27:43;719;78.872;0.261099994182587;0.301800012588501;3;19.7467994689941;19.7467994689941;0;980.706970214844;980.706970214844;0;
2025-10-21 17:27:44;720;79.873;0.51419997215271;0.533500015735626;3;19.7441997528076;19.7441997528076;0;980.697998046875;980.697998046875;0;
2025-10-21 17:27:45;721;80.874;0.60180002450943;0.613699972629547;3;19.7429008483887;19.7429008483887;0;980.700012207031;980.700012207031;0;
2025-10-21 17:27:46;721;81.874;0.38280001282692;0.413199990987778;3;19.7441997528076;19.7441997528076;0;980.697998046875;980.697998046875;0;
2025-10-21 17:27:47;721;82.874;0.306800007820129;0.343600004911423;3;19.7467994689941;19.7467994689941;0;980.695007324219;980.695007324219;0;
2025-10-21 17:27:48;723;83.876;0.477299988269806;0.499700009822845;3;19.7481002807617;19.7481002807617;0;980.690002441406;980.690002441406;0;
2025-10-21 17:27:49;736;84.889;0.317200005054474;0.353199988603592;3;19.7455005645752;19.7455005645752;0;980.695007324219;980.695007324219;0;
2025-10-21 17:27:50;751;85.904;0.294400006532669;0.332300007343292;3;19.7481002807617;19.7481002807617;0;980.692016601563;980.692016601563;0;
2025-10-21 17:27:51;752;86.905;0.429399996995926;0.455900013446808;3;19.7455005645752;19.7455005645752;0;980.676025390625;980.676025390625;0;
2025-10-21 17:27:52;752;87.905;0.513599991798401;0.532800018787384;3;19.7493991851807;19.7493991851807;0;980.679992675781;980.679992675781;0;
2025-10-21 17:27:53;753;88.906;0.30469998717308;0.341600000858307;3;19.7481002807617;19.7481002807617;0;980.689025878906;980.689025878906;0;
2025-10-21 17:27:54;754;89.907;0.30469998717308;0.341600000858307;3;19.7481002807617;19.7481002807617;0;980.689025878906;980.689025878906;0;
2025-10-21 17:27:55;769;90.922;0.376899987459183;0.407700002193451;3;19.7546005249023;19.7546005249023;0;980.692016601563;980.692016601563;0;
2025-10-21 17:27:56;769;91.922;0.494599997997284;0.515399992465973;3;19.7558994293213;19.7558994293213;0;980.690979003906;980.690979003906;0;
2025-10-21 17:27:57;770;92.923;0.472900003194809;0.49549999833107;3;19.7506999969482;19.7506999969482;0;980.692016601563;980.692016601563;0;
2025-10-21 17:27:58;782;93.935;0.398999989032745;0.427899986505508;3;19.7506999969482;19.7506999969482;0;980.684997558594;980.684997558594;0;
2025-10-21 17:27:59;784;94.937;0.265899986028671;0.306100010871887;3;19.7558994293213;19.7558994293213;0;980.68701171875;980.68701171875;0;
2025-10-21 17:28:00;797;95.95;0.300500005483627;0.337799996137619;3;19.7572002410889;19.7572002410889;0;980.690979003906;980.690979003906;0;
2025-10-21 17:28:01;798;96.951;0.446700006723404;0.471500009298325;3;19.7572002410889;19.7572002410889;0;980.693969726563;980.693969726563;0;
2025-10-21 17:28:02;798;97.951;0.582799971103668;0.596000015735626;3;19.7584991455078;19.7584991455078;0;980.690979003906;980.690979003906;0;
2025-10-21 17:28:03;799;98.952;0.47350001335144;0.495999991893768;3;19.761100769043;19.761100769043;0;980.693969726563;980.693969726563;0;
2025-10-21 17:28:04;799;99.952;0.442499995231628;0.467599987983704;3;19.761100769043;19.761100769043;0;980.702026367188;980.702026367188;0;
2025-10-21 17:28:05;800;100.953;0.232800006866455;0.275799989700317;3;19.7597999572754;19.7597999572754;0;980.705993652344;980.705993652344;0;
2025-10-21 17:28:06;801;101.954;0.387899994850159;0.417699992656708;3;19.7674999237061;19.7674999237061;0;980.705993652344;980.705993652344;0;
2025-10-21 17:28:07;803;102.956;0.541299998760223;0.557900011539459;3;19.7674999237061;19.7674999237061;0;980.705993652344;980.705993652344;0;
2025-10-21 17:28:08;803;103.956;0.498600006103516;0.518800020217896;3;19.7700996398926;19.7700996398926;0;980.706970214844;980.706970214844;0;
2025-10-21 17:28:09;804;104.957;0.262100011110306;0.302500009536743;3;19.7661991119385;19.7661991119385;0;980.706970214844;980.706970214844;0;
2025-10-21 17:28:10;813;105.966;0.326200008392334;0.361099988222122;3;19.7700996398926;19.7700996398926;0;980.700012207031;980.700012207031;0;
2025-10-21 17:28:11;814;106.967;0.257400006055832;0.298200011253357;3;19.7714004516602;19.7714004516602;0;980.702026367188;980.702026367188;0;
2025-10-21 17:28:12;828;107.981;0.622900009155273;0.632499992847443;3;19.7700996398926;19.7700996398926;0;980.708984375;980.708984375;0;
2025-10-21 17:28:13;829;108.982;0.566999971866608;0.581300020217896;3;19.7688007354736;19.7688007354736;0;980.710021972656;980.710021972656;0;
2025-10-21 17:28:14;844;109.997;0.462799996137619;0.486000001430511;3;19.7740001678467;19.7740001678467;0;980.705017089844;980.705017089844;0;
2025-10-21 17:28:15;846;110.999;0.318800002336502;0.354299992322922;3;19.7740001678467;19.7740001678467;0;980.700988769531;980.700988769531;0;
2025-10-21 17:28:16;847;112;0.444799989461899;0.469500005245209;3;19.7726993560791;19.7726993560791;0;980.695007324219;980.695007324219;0;
2025-10-21 17:28:17;861;113.014;0.410100013017654;0.437799990177155;3;19.7740001678467;19.7740001678467;0;980.695983886719;980.695983886719;0;
2025-10-21 17:28:18;862;114.015;0.13570000231266;0.18690000474453;3;19.7726993560791;19.7726993560791;0;980.702026367188;980.702026367188;0;
2025-10-21 17:28:19;864;115.017;0.435999989509583;0.461499989032745;3;19.7726993560791;19.7726993560791;0;980.698974609375;980.698974609375;0;
2025-10-21 17:28:20;864;116.017;0.457899987697601;0.481599986553192;3;19.7740001678467;19.7740001678467;0;980.703002929688;980.703002929688;0;
2025-10-21 17:28:21;864;117.017;0.514500021934509;0.53329998254776;3;19.7700996398926;19.7700996398926;0;980.710998535156;980.710998535156;0;
2025-10-21 17:28:22;876;118.029;0.487100005149841;0.508300006389618;3;19.7765998840332;19.7765998840332;0;980.72802734375;980.72802734375;0;
2025-10-21 17:28:23;877;119.03;0.647199988365173;0.654600024223328;3;19.7779006958008;19.7779006958008;0;980.726989746094;980.726989746094;0;
2025-10-21 17:28:24;877;120.03;0.470800012350082;0.49329999089241;3;19.7791996002197;19.7791996002197;0;980.723999023438;980.723999023438;0;
2025-10-21 17:28:25;877;121.03;0.314399987459183;0.350199997425079;3;19.7765998840332;19.7765998840332;0;980.718017578125;980.718017578125;0;
2025-10-21 17:28:26;892;122.045;0.328399986028671;0.363099992275238;3;19.7765998840332;19.7765998840332;0;980.711975097656;980.711975097656;0;
2025-10-21 17:28:27;893;123.046;0.447800010442734;0.472200006246567;3;19.7791996002197;19.7791996002197;0;980.706970214844;980.706970214844;0;
2025-10-21 17:28:28;894;124.047;0.383599996566772;0.413500010967255;3;19.7805004119873;19.7805004119873;0;980.713012695313;980.713012695313;0;
2025-10-21 17:28:29;895;125.048;0.369899988174438;0.40090000629425;3;19.7831001281738;19.7831001281738;0;980.705993652344;980.705993652344;0;
2025-10-21 17:28:30;907;126.06;0.410400003194809;0.437900006771088;3;19.7844009399414;19.7844009399414;0;980.710021972656;980.710021972656;0;
2025-10-21 17:28:31;907;127.06;0.427500009536743;0.453500002622604;3;19.7844009399414;19.7844009399414;0;980.715026855469;980.715026855469;0;
2025-10-21 17:28:32;908;128.061;0.322400003671646;0.357400000095367;3;19.7856998443604;19.7856998443604;0;980.716003417969;980.716003417969;0;
2025-10-21 17:28:33;922;129.075;0.199699997901917;0.245299994945526;3;19.7844009399414;19.7844009399414;0;980.710021972656;980.710021972656;0;
2025-10-21 17:28:34;924;130.077;0.56029999256134;0.574899971485138;3;19.7882995605469;19.7882995605469;0;980.708984375;980.708984375;0;
2025-10-21 17:28:35;925;131.078;0.492500007152557;0.512899994850159;3;19.7856998443604;19.7856998443604;0;980.703979492188;980.703979492188;0;
2025-10-21 17:28:36;926;132.079;0.324600011110306;0.359499990940094;3;19.7882995605469;19.7882995605469;0;980.708984375;980.708984375;0;
2025-10-21 17:28:37;941;133.094;0.552900016307831;0.568199992179871;3;19.7882995605469;19.7882995605469;0;980.710998535156;980.710998535156;0;
2025-10-21 17:28:38;955;134.108;0.19539999961853;0.241400003433228;3;19.7870006561279;19.7870006561279;0;980.708984375;980.708984375;0;
2025-10-21 17:28:39;970;135.123;0.460200011730194;0.483399987220764;3;19.7882995605469;19.7882995605469;0;980.715026855469;980.715026855469;0;
2025-10-21 17:28:40;971;136.124;0.407700002193451;0.435400009155273;3;19.792200088501;19.792200088501;0;980.711975097656;980.711975097656;0;
2025-10-21 17:28:41;972;137.125;0.354099988937378;0.386400014162064;3;19.7908992767334;19.7908992767334;0;980.713012695313;980.713012695313;0;
2025-10-21 17:28:42;973;138.126;0.32600000500679;0.360700011253357;3;19.7896003723145;19.7896003723145;0;980.710021972656;980.710021972656;0;
2025-10-21 17:28:43;985;139.138;0.556900024414063;0.571799993515015;3;19.7947998046875;19.7947998046875;0;980.710998535156;980.710998535156;0;
2025-10-21 17:28:44;986;140.139;0.3783999979496;0.408600002527237;3;19.7908992767334;19.7908992767334;0;980.7080078125;980.7080078125;0;
2025-10-21 17:28:45;986;141.139;0.233600005507469;0.276199996471405;3;19.7961006164551;19.7961006164551;0;980.708984375;980.708984375;0;
2025-10-21 17:28:47;2;142.155;0.448199987411499;0.472400009632111;3;19.7896003723145;19.7896003723145;0;980.716003417969;980.716003417969;0;
2025-10-21 17:28:48;2;143.155;0.61760002374649;0.626900017261505;3;19.797399520874;19.797399520874;0;980.723999023438;980.723999023438;0;
2025-10-21 17:28:49;4;144.157;0.61760002374649;0.627099990844727;3;19.797399520874;19.797399520874;0;980.723999023438;980.723999023438;0;
2025-10-21 17:28:50;4;145.157;0.364399999380112;0.395700007677078;3;19.7999992370605;19.7999992370605;0;980.718994140625;980.718994140625;0;
2025-10-21 17:28:51;6;146.159;0.325800001621246;0.36039999127388;3;19.7999992370605;19.7999992370605;0;980.718994140625;980.718994140625;0;
2025-10-21 17:28:52;6;147.159;0.270999997854233;0.310400009155273;3;19.8038997650146;19.8038997650146;0;980.721008300781;980.721008300781;0;
2025-10-21 17:28:53;6;148.159;0.355599999427795;0.387600004673004;3;19.8013000488281;19.8013000488281;0;980.72802734375;980.72802734375;0;
2025-10-21 17:28:54;19;149.172;0.628400027751923;0.636799991130829;3;19.8038997650146;19.8038997650146;0;980.72998046875;980.72998046875;0;
2025-10-21 17:28:55;19;150.172;0.418599992990494;0.445100009441376;3;19.8026008605957;19.8026008605957;0;980.724975585938;980.724975585938;0;
2025-10-21 17:28:56;32;151.185;0.420800000429153;0.447200000286102;3;19.7999992370605;19.7999992370605;0;980.726013183594;980.726013183594;0;
2025-10-21 17:28:57;33;152.186;0.430200010538101;0.455700010061264;3;19.8052005767822;19.8052005767822;0;980.726989746094;980.726989746094;0;
2025-10-21 17:28:58;34;153.187;0.479299992322922;0.500599980354309;3;19.8013000488281;19.8013000488281;0;980.726989746094;980.726989746094;0;
2025-10-21 17:28:59;35;154.188;0.454100012779236;0.477600008249283;3;19.8038997650146;19.8038997650146;0;980.726989746094;980.726989746094;0;
2025-10-21 17:29:00;50;155.203;0.454100012779236;0.477600008249283;3;19.8038997650146;19.8038997650146;0;980.726989746094;980.726989746094;0;
2025-10-21 17:29:01;65;156.218;0.364199995994568;0.395399987697601;3;19.8052005767822;19.8052005767822;0;980.721008300781;980.721008300781;0;
2025-10-21 17:29:02;79;157.232;0.375200003385544;0.405499994754791;3;19.8052005767822;19.8052005767822;0;980.723022460938;980.723022460938;0;
2025-10-21 17:29:03;79;158.232;0.613200008869171;0.622900009155273;3;19.8038997650146;19.8038997650146;0;980.72802734375;980.72802734375;0;
2025-10-21 17:29:04;80;159.233;0.230900004506111;0.273699998855591;3;19.8052005767822;19.8052005767822;0;980.716979980469;980.716979980469;0;
2025-10-21 17:29:05;103;160.256;0.494199991226196;0.51419997215271;3;19.8078002929688;19.8078002929688;0;980.715026855469;980.715026855469;0;
2025-10-21 17:29:06;96;161.249;0.374700009822845;0.404900014400482;3;19.8090991973877;19.8090991973877;0;980.715026855469;980.715026855469;0;
2025-10-21 17:29:07;97;162.25;0.322899997234344;0.357699990272522;3;19.8064994812012;19.8064994812012;0;980.711975097656;980.711975097656;0;
2025-10-21 17:29:08;98;163.251;0.491899996995926;0.512000024318695;3;19.8090991973877;19.8090991973877;0;980.7080078125;980.7080078125;0;
2025-10-21 17:29:09;98;164.251;0.339100003242493;0.372500002384186;3;19.8090991973877;19.8090991973877;0;980.710998535156;980.710998535156;0;
2025-10-21 17:29:10;110;165.263;0.476700007915497;0.498199999332428;3;19.8115997314453;19.8115997314453;0;980.700988769531;980.700988769531;0;
2025-10-21 17:29:11;111;166.264;0.476700007915497;0.498100012540817;3;19.8115997314453;19.8115997314453;0;980.700988769531;980.700988769531;0;
2025-10-21 17:29:12;127;167.28;0.460399985313416;0.483200013637543;3;19.8104000091553;19.8104000091553;0;980.695007324219;980.695007324219;0;
2025-10-21 17:29:13;127;168.28;0.267399996519089;0.30689999461174;3;19.8141994476318;19.8141994476318;0;980.697998046875;980.697998046875;0;
2025-10-21 17:29:14;128;169.281;0.290300011634827;0.327800005674362;3;19.8090991973877;19.8090991973877;0;980.700012207031;980.700012207031;0;
2025-10-21 17:29:15;130;170.283;0.56879997253418;0.582300007343292;3;19.8141994476318;19.8141994476318;0;980.695007324219;980.695007324219;0;
2025-10-21 17:29:16;142;171.295;0.442299991846085;0.466699987649918;3;19.8078002929688;19.8078002929688;0;980.690002441406;980.690002441406;0;
2025-10-21 17:29:17;142;172.295;0.244299992918968;0.285800009965897;3;19.8129005432129;19.8129005432129;0;980.692016601563;980.692016601563;0;
2025-10-21 17:29:18;144;173.297;0.612999975681305;0.622600018978119;3;19.8194007873535;19.8194007873535;0;980.692993164063;980.692993164063;0;
2025-10-21 17:29:19;144;174.297;0.306600004434586;0.342599987983704;3;19.8167991638184;19.8167991638184;0;980.685974121094;980.685974121094;0;
2025-10-21 17:29:20;145;175.298;0.274500012397766;0.313300013542175;3;19.8180999755859;19.8180999755859;0;980.690979003906;980.690979003906;0;
2025-10-21 17:29:21;145;176.298;0.433200001716614;0.458299994468689;3;19.8180999755859;19.8180999755859;0;980.684020996094;980.684020996094;0;
2025-10-21 17:29:22;146;177.299;0.433200001716614;0.458299994468689;3;19.8180999755859;19.8180999755859;0;980.684020996094;980.684020996094;0;
2025-10-21 17:29:23;147;178.3;0.466899991035461;0.488999992609024;3;19.8167991638184;19.8167991638184;0;980.682983398438;980.682983398438;0;
2025-10-21 17:29:24;158;179.311;0.416299998760223;0.442799985408783;3;19.82200050354;19.82200050354;0;980.682983398438;980.682983398438;0;
2025-10-21 17:29:25;159;180.312;0.29559999704361;0.332500010728836;3;19.8167991638184;19.8167991638184;0;980.685974121094;980.685974121094;0;
2025-10-21 17:29:26;159;181.312;0.204500004649162;0.24940000474453;3;19.82200050354;19.82200050354;0;980.68701171875;980.68701171875;0;
2025-10-21 17:29:27;160;182.313;0.46399998664856;0.486400008201599;3;19.8194007873535;19.8194007873535;0;980.684020996094;980.684020996094;0;
2025-10-21 17:29:28;173;183.326;0.527999997138977;0.544799983501434;3;19.824499130249;19.824499130249;0;980.681030273438;980.681030273438;0;
2025-10-21 17:29:29;173;184.326;0.353199988603592;0.38510000705719;3;19.824499130249;19.824499130249;0;980.679992675781;980.679992675781;0;
2025-10-21 17:29:30;176;185.329;0.306400001049042;0.342400014400482;3;19.823299407959;19.823299407959;0;980.682006835938;980.682006835938;0;
2025-10-21 17:29:31;176;186.329;0.400299996137619;0.428099989891052;3;19.8283996582031;19.8283996582031;0;980.685974121094;980.685974121094;0;
2025-10-21 17:29:32;189;187.342;0.400299996137619;0.428099989891052;3;19.8283996582031;19.8283996582031;0;980.685974121094;980.685974121094;0;
2025-10-21 17:29:33;204;188.357;0.546999990940094;0.562099993228912;3;19.8232002258301;19.8232002258301;0;980.685974121094;980.685974121094;0;
2025-10-21 17:29:34;226;189.379;0.51910001039505;0.536499977111816;3;19.8297004699707;19.8297004699707;0;980.690979003906;980.690979003906;0;
