Time (YYYY-MM-DD hh:mm:ss);Time (ms);Time since start (s);Raw, Sensor 1 - H2 (MilliVolt);Sensor 1 - H2 (μmol/L);Cal. ID, Sensor 1 - H2;Raw, Sensor 2 - TEMP-UNIAMP (Temperature);Sensor 2 - TEMP-UNIAMP (°C);Cal. ID, Sensor 2 - TEMP-UNIAMP;Raw, Sensor 3 - Pressure (MilliVolt);Sensor 3 - Pressure (mbar);Cal. ID, Sensor 3 - Pressure;
2025-11-10 17:35:18;37;0;-0.323000013828278;-0.171100005507469;3;19.5538005828857;19.5538005828857;0;994.706970214844;994.706970214844;0;
2025-11-10 17:35:19;10;0.973;-0.351900011301041;-0.199000000953674;3;19.5538005828857;19.5538005828857;0;994.723999023438;994.723999023438;0;
2025-11-10 17:35:20;23;1.986;-0.20720000565052;-0.0595999993383884;3;19.5627994537354;19.5627994537354;0;994.776977539063;994.776977539063;0;
2025-11-10 17:35:21;24;2.987;-0.355300009250641;-0.202199995517731;3;19.5615005493164;19.5615005493164;0;994.7490234375;994.7490234375;0;
2025-11-10 17:35:22;26;3.989;-0.537999987602234;-0.378199994564056;3;19.5576000213623;19.5576000213623;0;994.744995117188;994.744995117188;0;
2025-11-10 17:35:23;39;5.002;-0.537999987602234;-0.37830001115799;3;19.5576000213623;19.5576000213623;0;994.744995117188;994.744995117188;0;
2025-11-10 17:35:24;39;6.002;-0.470099985599518;-0.312900006771088;3;19.5653991699219;19.5653991699219;0;994.741027832031;994.741027832031;0;
2025-11-10 17:35:25;55;7.018;-0.683499991893768;-0.518400013446808;3;19.5627994537354;19.5627994537354;0;994.741027832031;994.741027832031;0;
2025-11-10 17:35:26;71;8.034;-0.363099992275238;-0.209800004959106;3;19.568000793457;19.568000793457;0;994.762023925781;994.762023925781;0;
2025-11-10 17:35:27;86;9.049;-0.356400012969971;-0.203299999237061;3;19.574499130249;19.574499130249;0;994.755004882813;994.755004882813;0;
2025-11-10 17:35:28;87;10.05;-0.51529997587204;-0.356299996376038;3;19.5732002258301;19.5732002258301;0;994.742004394531;994.742004394531;0;
2025-11-10 17:35:29;88;11.051;-0.526899993419647;-0.367500007152557;3;19.5757999420166;19.5757999420166;0;994.734008789063;994.734008789063;0;
2025-11-10 17:35:30;88;12.051;-0.321399986743927;-0.16949999332428;3;19.5797004699707;19.5797004699707;0;994.726989746094;994.726989746094;0;
2025-11-10 17:35:31;89;13.052;-0.318899989128113;-0.167099997401237;3;19.5783996582031;19.5783996582031;0;994.723999023438;994.723999023438;0;
2025-11-10 17:35:32;103;14.066;-0.407099992036819;-0.252099990844727;3;19.5835990905762;19.5835990905762;0;994.723999023438;994.723999023438;0;
2025-11-10 17:35:33;105;15.068;-0.495200008153915;-0.336699992418289;3;19.5809993743896;19.5809993743896;0;994.721008300781;994.721008300781;0;
