Time (YYYY-MM-DD hh:mm:ss);Time (ms);Time since start (s);Raw, Sensor 1 - H2 (MilliVolt);Sensor 1 - H2 (μmol/L);Cal. ID, Sensor 1 - H2;Raw, Sensor 2 - TEMP-UNIAMP (Temperature);Sensor 2 - TEMP-UNIAMP (°C);Cal. ID, Sensor 2 - TEMP-UNIAMP;Raw, Sensor 3 - Pressure (MilliVolt);Sensor 3 - Pressure (mbar);Cal. ID, Sensor 3 - Pressure;
2025-11-18 21:16:05;528;0;0.0149999996647239;0.374500006437302;3;10.2104997634888;10.2104997634888;0;993.763000488281;993.763000488281;0;
2025-11-18 21:16:06;504;0.976;-0.010499999858439;0.340400010347366;3;10.2053003311157;10.2053003311157;0;993.763000488281;993.763000488281;0;
2025-11-18 21:16:07;505;1.977;-0.0417000018060207;0.298700004816055;3;10.206600189209;10.206600189209;0;993.763000488281;993.763000488281;0;
2025-11-18 21:16:08;505;2.977;0.158999994397163;0.567099988460541;3;10.211799621582;10.211799621582;0;993.765991210938;993.765991210938;0;
2025-11-18 21:16:09;506;3.978;0.151800006628036;0.557299971580505;3;10.2091999053955;10.2091999053955;0;993.765014648438;993.765014648438;0;
2025-11-18 21:16:10;517;4.989;-0.022299999371171;0.324600011110306;3;10.2104997634888;10.2104997634888;0;993.765991210938;993.765991210938;0;
2025-11-18 21:16:11;519;5.991;-0.0907000005245209;0.23309999704361;3;10.2144002914429;10.2144002914429;0;993.781982421875;993.781982421875;0;
2025-11-18 21:16:12;520;6.992;-0.0737999975681305;0.255699992179871;3;10.211799621582;10.211799621582;0;993.788024902344;993.788024902344;0;
2025-11-18 21:16:13;520;7.992;0.135900005698204;0.536199986934662;3;10.2040004730225;10.2040004730225;0;993.797973632813;993.797973632813;0;
2025-11-18 21:16:14;521;8.993;0.230399996042252;0.662599980831146;3;10.2131004333496;10.2131004333496;0;993.804016113281;993.804016113281;0;
2025-11-18 21:16:15;530;10.002;0.100299999117851;0.488400012254715;3;10.2144002914429;10.2144002914429;0;993.807006835938;993.807006835938;0;
2025-11-18 21:16:16;531;11.003;-0.010499999858439;0.340299993753433;3;10.2104997634888;10.2104997634888;0;993.806030273438;993.806030273438;0;
2025-11-18 21:16:17;545;12.017;-0.0233999993652105;0.323000013828278;3;10.211799621582;10.211799621582;0;993.807983398438;993.807983398438;0;
2025-11-18 21:16:18;546;13.018;-0.0656000003218651;0.266600012779236;3;10.2156000137329;10.2156000137329;0;993.809020996094;993.809020996094;0;
2025-11-18 21:16:19;547;14.019;0.0784000009298325;0.459199994802475;3;10.2156000137329;10.2156000137329;0;993.806030273438;993.806030273438;0;
2025-11-18 21:16:20;562;15.034;0.0203000009059906;0.381500005722046;3;10.2156000137329;10.2156000137329;0;993.806030273438;993.806030273438;0;
2025-11-18 21:16:21;563;16.035;0.0675999969244003;0.444700002670288;3;10.2168998718262;10.2168998718262;0;993.801025390625;993.801025390625;0;
2025-11-18 21:16:22;563;17.035;0.268700003623962;0.713599979877472;3;10.2156000137329;10.2156000137329;0;993.799987792969;993.799987792969;0;
2025-11-18 21:16:23;564;18.036;0.156399995088577;0.563399970531464;3;10.2168998718262;10.2168998718262;0;993.789978027344;993.789978027344;0;
2025-11-18 21:16:24;565;19.037;0.156399995088577;0.563300013542175;3;10.2168998718262;10.2168998718262;0;993.789978027344;993.789978027344;0;
2025-11-18 21:16:25;578;20.05;0.0645999982953072;0.440600007772446;3;10.211799621582;10.211799621582;0;993.778991699219;993.778991699219;0;
2025-11-18 21:16:26;578;21.05;0.132799997925758;0.531899988651276;3;10.2131004333496;10.2131004333496;0;993.768005371094;993.768005371094;0;
2025-11-18 21:16:27;580;22.052;0.131699994206429;0.530399978160858;3;10.2156000137329;10.2156000137329;0;993.762023925781;993.762023925781;0;
2025-11-18 21:16:28;581;23.053;0.147799998521805;0.551900029182434;3;10.2181997299194;10.2181997299194;0;993.755981445313;993.755981445313;0;
2025-11-18 21:16:29;582;24.054;0.16329999268055;0.572499990463257;3;10.2194995880127;10.2194995880127;0;993.754028320313;993.754028320313;0;
2025-11-18 21:16:30;592;25.064;0.185100004076958;0.60180002450943;3;10.2181997299194;10.2181997299194;0;993.752990722656;993.752990722656;0;
2025-11-18 21:16:31;593;26.065;0.159400001168251;0.567399978637695;3;10.2221002578735;10.2221002578735;0;993.752014160156;993.752014160156;0;
2025-11-18 21:16:32;594;27.066;0.0458000004291534;0.415399998426437;3;10.2194995880127;10.2194995880127;0;993.755981445313;993.755981445313;0;
2025-11-18 21:16:33;594;28.066;-0.014299999922514;0.335099995136261;3;10.2194995880127;10.2194995880127;0;993.755004882813;993.755004882813;0;
2025-11-18 21:16:34;595;29.067;-0.064300000667572;0.268299996852875;3;10.2234001159668;10.2234001159668;0;993.755004882813;993.755004882813;0;
2025-11-18 21:16:35;607;30.079;-0.0636999979615211;0.26910001039505;3;10.2234001159668;10.2234001159668;0;993.752014160156;993.752014160156;0;
2025-11-18 21:16:36;608;31.08;-0.151500001549721;0.151700004935265;3;10.2246999740601;10.2246999740601;0;993.752990722656;993.752990722656;0;
2025-11-18 21:16:37;609;32.081;-0.205699995160103;0.0793000012636185;3;10.2234001159668;10.2234001159668;0;993.742004394531;993.742004394531;0;
2025-11-18 21:16:38;616;33.088;0.00910000037401915;0.366299986839294;3;10.2246999740601;10.2246999740601;0;993.736999511719;993.736999511719;0;
2025-11-18 21:16:39;617;34.089;0.0381999984383583;0.405200004577637;3;10.2234001159668;10.2234001159668;0;993.731994628906;993.731994628906;0;
2025-11-18 21:16:40;625;35.097;0.00300000002607703;0.358300000429153;3;10.2208003997803;10.2208003997803;0;993.731994628906;993.731994628906;0;
2025-11-18 21:16:41;626;36.098;-0.00789999961853027;0.343800008296967;3;10.2181997299194;10.2181997299194;0;993.726013183594;993.726013183594;0;
2025-11-18 21:16:42;627;37.099;0.137999996542931;0.538600027561188;3;10.2259998321533;10.2259998321533;0;993.726989746094;993.726989746094;0;
