Time (YYYY-MM-DD hh:mm:ss);Time (ms);Time since start (s);Raw, Sensor 1 - H2 (MilliVolt);Sensor 1 - H2 (μmol/L);Cal. ID, Sensor 1 - H2;Raw, Sensor 2 - TEMP-UNIAMP (Temperature);Sensor 2 - TEMP-UNIAMP (°C);Cal. ID, Sensor 2 - TEMP-UNIAMP;Raw, Sensor 3 - Pressure (MilliVolt);Sensor 3 - Pressure (mbar);Cal. ID, Sensor 3 - Pressure;
2025-10-29 19:36:55;990;0;0.257400006055832;0.187299996614456;2;19.6068992614746;19.6068992614746;0;984.552001953125;984.552001953125;0;
2025-10-29 19:36:56;982;0.992;-0.00570000009611249;-0.070200003683567;2;19.6119995117188;19.6119995117188;0;984.551025390625;984.551025390625;0;
2025-10-29 19:36:57;996;2.006;0.331900000572205;0.260300010442734;2;19.619800567627;19.619800567627;0;984.552978515625;984.552978515625;0;
2025-10-29 19:36:58;997;3.007;0.244599997997284;0.174799993634224;2;19.619800567627;19.619800567627;0;984.549987792969;984.549987792969;0;
2025-10-29 19:36:59;998;4.008;0.102700002491474;0.0359000004827976;2;19.6172008514404;19.6172008514404;0;984.549011230469;984.549011230469;0;
2025-10-29 19:37:00;998;5.008;0.0729999989271164;0.00689999992027879;2;19.6159000396729;19.6159000396729;0;984.549011230469;984.549011230469;0;
2025-10-29 19:37:02;13;6.023;-0.158199995756149;-0.219300001859665;2;19.6210994720459;19.6210994720459;0;984.549011230469;984.549011230469;0;
2025-10-29 19:37:03;13;7.023;0.0873000025749207;0.0208999998867512;2;19.6159000396729;19.6159000396729;0;984.547973632813;984.547973632813;0;
2025-10-29 19:37:04;15;8.025;0.123700000345707;0.0564999990165234;2;19.625;19.625;0;984.549987792969;984.549987792969;0;
2025-10-29 19:37:05;15;9.025;0.162699997425079;0.0945999994874001;2;19.6275997161865;19.6275997161865;0;984.547973632813;984.547973632813;0;
2025-10-29 19:37:06;27;10.037;0.0527999997138977;-0.0127999996766448;2;19.625;19.625;0;984.5419921875;984.5419921875;0;
2025-10-29 19:37:07;28;11.038;0.0527999997138977;-0.0127999996766448;2;19.625;19.625;0;984.5419921875;984.5419921875;0;
2025-10-29 19:37:08;28;12.038;-0.0261000003665686;-0.0900000035762787;2;19.6315002441406;19.6315002441406;0;984.544006347656;984.544006347656;0;
2025-10-29 19:37:09;43;13.053;0.0270000007003546;-0.0381000004708767;2;19.6327991485596;19.6327991485596;0;984.546997070313;984.546997070313;0;
2025-10-29 19:37:10;43;14.053;0.0953999981284142;0.0287999995052814;2;19.6366004943848;19.6366004943848;0;984.543029785156;984.543029785156;0;
2025-10-29 19:37:11;43;15.053;0.226600006222725;0.157100006937981;2;19.6340999603271;19.6340999603271;0;984.5419921875;984.5419921875;0;
2025-10-29 19:37:12;43;16.053;0.335999995470047;0.264099985361099;2;19.6340999603271;19.6340999603271;0;984.541015625;984.541015625;0;
2025-10-29 19:37:13;44;17.054;-0.0434999987483025;-0.107100002467632;2;19.6378993988037;19.6378993988037;0;984.554992675781;984.554992675781;0;
2025-10-29 19:37:14;45;18.055;0.0094999996945262;-0.0551999993622303;2;19.6431007385254;19.6431007385254;0;984.547973632813;984.547973632813;0;
2025-10-29 19:37:15;46;19.056;0.141000002622604;0.0733999982476234;2;19.6378993988037;19.6378993988037;0;984.530029296875;984.530029296875;0;
2025-10-29 19:37:16;59;20.069;0.317200005054474;0.245600000023842;2;19.6443996429443;19.6443996429443;0;984.536010742188;984.536010742188;0;
2025-10-29 19:37:17;73;21.083;0.173899993300438;0.105499997735023;2;19.6431007385254;19.6431007385254;0;984.533996582031;984.533996582031;0;
2025-10-29 19:37:18;74;22.084;0.0741000026464462;0.00789999961853027;2;19.6443996429443;19.6443996429443;0;984.531005859375;984.531005859375;0;
2025-10-29 19:37:19;76;23.086;-0.0439000017940998;-0.107400000095367;2;19.6469993591309;19.6469993591309;0;984.533996582031;984.533996582031;0;
2025-10-29 19:37:20;77;24.087;0.330700010061264;0.258799999952316;2;19.6522006988525;19.6522006988525;0;984.536010742188;984.536010742188;0;
2025-10-29 19:37:21;89;25.099;0.229800000786781;0.160099998116493;2;19.6495990753174;19.6495990753174;0;984.533020019531;984.533020019531;0;
2025-10-29 19:37:22;90;26.1;0.333600014448166;0.261599987745285;2;19.6495990753174;19.6495990753174;0;984.533996582031;984.533996582031;0;
2025-10-29 19:37:23;90;27.1;0.266000002622604;0.195500001311302;2;19.6522006988525;19.6522006988525;0;984.534973144531;984.534973144531;0;
2025-10-29 19:37:24;91;28.101;0.144299998879433;0.0766000002622604;2;19.6534996032715;19.6534996032715;0;984.531982421875;984.531982421875;0;
2025-10-29 19:37:25;92;29.102;0.292100012302399;0.221100002527237;2;19.6522006988525;19.6522006988525;0;984.536010742188;984.536010742188;0;
2025-10-29 19:37:26;98;30.108;0.222900003194809;0.153400003910065;2;19.656099319458;19.656099319458;0;984.536010742188;984.536010742188;0;
2025-10-29 19:37:27;108;31.118;0.0795999988913536;0.013399999588728;2;19.6587009429932;19.6587009429932;0;984.533020019531;984.533020019531;0;
2025-10-29 19:37:28;110;32.12;0.148699998855591;0.0807999968528748;2;19.6625995635986;19.6625995635986;0;984.526977539063;984.526977539063;0;
2025-10-29 19:37:29;111;33.121;0.00570000009611249;-0.058899998664856;2;19.6599998474121;19.6599998474121;0;984.525024414063;984.525024414063;0;
2025-10-29 19:37:30;112;34.122;0.0804999992251396;0.014299999922514;2;19.6599998474121;19.6599998474121;0;984.52099609375;984.52099609375;0;
2025-10-29 19:37:31;120;35.13;-0.046000000089407;-0.109399996697903;2;19.6665000915527;19.6665000915527;0;984.518005371094;984.518005371094;0;
2025-10-29 19:37:32;120;36.13;0.034000001847744;-0.031199999153614;2;19.6613006591797;19.6613006591797;0;984.518005371094;984.518005371094;0;
2025-10-29 19:37:33;120;37.13;0.058899998664856;-0.00689999992027879;2;19.6665000915527;19.6665000915527;0;984.526977539063;984.526977539063;0;
2025-10-29 19:37:34;120;38.13;0.121299996972084;0.0540000014007092;2;19.6704006195068;19.6704006195068;0;984.512023925781;984.512023925781;0;
2025-10-29 19:37:35;121;39.131;0.12049999833107;0.0531999990344048;2;19.6730003356934;19.6730003356934;0;984.533020019531;984.533020019531;0;
2025-10-29 19:37:36;128;40.138;0.20550000667572;0.13629999756813;2;19.6716995239258;19.6716995239258;0;984.530029296875;984.530029296875;0;
2025-10-29 19:37:37;139;41.149;0.242200002074242;0.172099992632866;2;19.6742992401123;19.6742992401123;0;984.525024414063;984.525024414063;0;
2025-10-29 19:37:38;139;42.149;0.181500002741814;0.112899996340275;2;19.6769008636475;19.6769008636475;0;984.525024414063;984.525024414063;0;
2025-10-29 19:37:39;141;43.151;0.209299996495247;0.140000000596046;2;19.6730003356934;19.6730003356934;0;984.526000976563;984.526000976563;0;
2025-10-29 19:37:40;152;44.162;0.282099992036819;0.211099997162819;2;19.6781997680664;19.6781997680664;0;984.513000488281;984.513000488281;0;
2025-10-29 19:37:41;153;45.163;0.216700002551079;0.147200003266335;2;19.679500579834;19.679500579834;0;984.52001953125;984.52001953125;0;
2025-10-29 19:37:42;168;46.178;0.316100001335144;0.244200006127357;2;19.6821002960205;19.6821002960205;0;984.517028808594;984.517028808594;0;
2025-10-29 19:37:43;182;47.192;0.175600007176399;0.107100002467632;2;19.6821002960205;19.6821002960205;0;984.515991210938;984.515991210938;0;
2025-10-29 19:37:44;183;48.193;-0.00740000000223517;-0.0715999975800514;2;19.6807994842529;19.6807994842529;0;984.513977050781;984.513977050781;0;
2025-10-29 19:37:45;184;49.194;0.139500007033348;0.0718000009655952;2;19.6872005462646;19.6872005462646;0;984.513000488281;984.513000488281;0;
2025-10-29 19:37:46;198;50.208;-0.093699999153614;-0.155900001525879;2;19.6807994842529;19.6807994842529;0;984.513000488281;984.513000488281;0;
2025-10-29 19:37:47;199;51.209;0.0631000027060509;-0.00279999990016222;2;19.6860008239746;19.6860008239746;0;984.508972167969;984.508972167969;0;
2025-10-29 19:37:48;200;52.21;0.0820999965071678;0.0157999992370605;2;19.6884994506836;19.6884994506836;0;984.510009765625;984.510009765625;0;
2025-10-29 19:37:49;215;53.225;0.0952999964356422;0.0285999998450279;2;19.6821002960205;19.6821002960205;0;984.504028320313;984.504028320313;0;
2025-10-29 19:37:50;215;54.225;0.205799996852875;0.136600002646446;2;19.6963005065918;19.6963005065918;0;984.505981445313;984.505981445313;0;
2025-10-29 19:37:51;230;55.24;0.234300002455711;0.164299994707108;2;19.6898002624512;19.6898002624512;0;984.4990234375;984.4990234375;0;
2025-10-29 19:37:52;231;56.241;0.252799987792969;0.1824000030756;2;19.6937007904053;19.6937007904053;0;984.494018554688;984.494018554688;0;
2025-10-29 19:37:53;231;57.241;0.121200002729893;0.0540000014007092;2;19.6937007904053;19.6937007904053;0;984.491027832031;984.491027832031;0;
2025-10-29 19:37:54;232;58.242;0.00719999987632036;-0.0573000013828278;2;19.6963005065918;19.6963005065918;0;984.494995117188;984.494995117188;0;
2025-10-29 19:37:55;232;59.242;0.111199997365475;0.0441999994218349;2;19.6949996948242;19.6949996948242;0;984.491027832031;984.491027832031;0;
2025-10-29 19:37:56;244;60.254;0.133200004696846;0.065700002014637;2;19.6975994110107;19.6975994110107;0;984.492004394531;984.492004394531;0;
2025-10-29 19:37:57;245;61.255;0.221399992704391;0.151800006628036;2;19.6989002227783;19.6989002227783;0;984.494018554688;984.494018554688;0;
2025-10-29 19:37:58;262;62.272;0.362300008535385;0.289200007915497;2;19.6975994110107;19.6975994110107;0;984.494995117188;984.494995117188;0;
2025-10-29 19:37:59;263;63.273;0.0724000036716461;0.00630000000819564;2;19.7028007507324;19.7028007507324;0;984.495971679688;984.495971679688;0;
2025-10-29 19:38:00;263;64.273;-0.142800003290176;-0.203700006008148;2;19.7014999389648;19.7014999389648;0;984.494995117188;984.494995117188;0;
2025-10-29 19:38:01;276;65.286;0.159500002861023;0.0913000032305717;2;19.6975994110107;19.6975994110107;0;984.494995117188;984.494995117188;0;
2025-10-29 19:38:02;277;66.287;0.0640000030398369;-0.00179999996908009;2;19.7040996551514;19.7040996551514;0;984.497009277344;984.497009277344;0;
2025-10-29 19:38:03;277;67.287;0.192399993538857;0.1233000010252;2;19.7028007507324;19.7028007507324;0;984.494995117188;984.494995117188;0;
2025-10-29 19:38:04;292;68.302;0.245800003409386;0.175500005483627;2;19.7054004669189;19.7054004669189;0;984.5009765625;984.5009765625;0;
2025-10-29 19:38:05;307;69.317;0.304899990558624;0.233199998736382;2;19.7066993713379;19.7066993713379;0;984.502014160156;984.502014160156;0;
2025-10-29 19:38:06;322;70.332;0.0745000019669533;0.00839999970048666;2;19.7066993713379;19.7066993713379;0;984.494995117188;984.494995117188;0;
2025-10-29 19:38:07;322;71.332;0.305000007152557;0.233300000429153;2;19.7054004669189;19.7054004669189;0;984.484008789063;984.484008789063;0;
2025-10-29 19:38:08;333;72.343;0.0869999974966049;0.0206000003963709;2;19.710599899292;19.710599899292;0;984.484008789063;984.484008789063;0;
2025-10-29 19:38:09;348;73.358;-1.51339995861053;-1.54059994220734;2;19.7169990539551;19.7169990539551;0;984.489990234375;984.489990234375;0;
2025-10-29 19:38:10;365;74.375;-1.51339995861053;-1.54050004482269;2;19.7169990539551;19.7169990539551;0;984.489990234375;984.489990234375;0;
2025-10-29 19:38:11;379;75.389;-0.78219997882843;-0.827300012111664;2;19.7157001495361;19.7157001495361;0;984.484008789063;984.484008789063;0;
2025-10-29 19:38:12;394;76.404;1.96300005912781;1.85029995441437;2;19.7157001495361;19.7157001495361;0;984.492004394531;984.492004394531;0;
