Time (YYYY-MM-DD hh:mm:ss);Time (ms);Time since start (s);Raw, Sensor 1 - H2 (MilliVolt);Sensor 1 - H2 (Pa);Cal. ID, Sensor 1 - H2;Raw, Sensor 2 - TEMP-UNIAMP (Temperature);Sensor 2 - TEMP-UNIAMP (°C);Cal. ID, Sensor 2 - TEMP-UNIAMP;Raw, Sensor 3 - Pressure (MilliVolt);Sensor 3 - Pressure (mbar);Cal. ID, Sensor 3 - Pressure;
2025-12-04 02:13:45;881;0;-0.373800009489059;12.1990995407104;2;20.6695995330811;20.6695995330811;0;992.601989746094;992.601989746094;0;
2025-12-04 02:13:46;850;0.969;-0.489499986171722;-0.590499997138977;2;20.6709003448486;20.6709003448486;0;992.606994628906;992.606994628906;0;
2025-12-04 02:13:47;850;1.969;-0.372000008821487;12.3938999176025;2;20.6695995330811;20.6695995330811;0;992.607971191406;992.607971191406;0;
2025-12-04 02:13:48;851;2.97;-0.44200000166893;4.66319990158081;2;20.6721992492676;20.6721992492676;0;992.611999511719;992.611999511719;0;
2025-12-04 02:13:49;853;3.972;-0.309500008821487;19.3003997802734;2;20.6709003448486;20.6709003448486;0;992.609985351563;992.609985351563;0;
2025-12-04 02:13:50;858;4.977;-0.431300014257431;5.84009981155396;2;20.6669998168945;20.6669998168945;0;992.609008789063;992.609008789063;0;
2025-12-04 02:13:51;868;5.987;-0.500100016593933;-1.76150000095367;2;20.6735000610352;20.6735000610352;0;992.611022949219;992.611022949219;0;
2025-12-04 02:13:52;880;6.999;-0.33950001001358;15.9804000854492;2;20.6748008728027;20.6748008728027;0;992.609008789063;992.609008789063;0;
2025-12-04 02:13:53;894;8.013;-0.393500000238419;10.0213003158569;2;20.6760997772217;20.6760997772217;0;992.606018066406;992.606018066406;0;
2025-12-04 02:13:54;905;9.024;-0.393500000238419;10.0213003158569;2;20.6760997772217;20.6760997772217;0;992.606018066406;992.606018066406;0;
2025-12-04 02:13:55;912;10.031;-0.435499995946884;5.37879991531372;2;20.6709003448486;20.6709003448486;0;992.606994628906;992.606994628906;0;
2025-12-04 02:13:56;912;11.031;-0.368600010871887;12.7672004699707;2;20.6735000610352;20.6735000610352;0;992.60400390625;992.60400390625;0;
2025-12-04 02:13:57;914;12.033;-0.445899993181229;4.22429990768433;2;20.6735000610352;20.6735000610352;0;992.598999023438;992.598999023438;0;
2025-12-04 02:13:58;928;13.047;-0.3125;18.9703998565674;2;20.6760997772217;20.6760997772217;0;992.596984863281;992.596984863281;0;
2025-12-04 02:13:59;929;14.048;-0.382499992847443;11.2372999191284;2;20.6709003448486;20.6709003448486;0;992.593994140625;992.593994140625;0;
2025-12-04 02:14:00;943;15.062;-0.361400008201599;13.5668001174927;2;20.6721992492676;20.6721992492676;0;992.60400390625;992.60400390625;0;
2025-12-04 02:14:01;944;16.063;-0.421200007200241;6.95370006561279;2;20.6748008728027;20.6748008728027;0;992.601013183594;992.601013183594;0;
2025-12-04 02:14:02;959;17.078;-0.38740000128746;10.6920003890991;2;20.6748008728027;20.6748008728027;0;992.599975585938;992.599975585938;0;
2025-12-04 02:14:03;959;18.078;-0.402599990367889;9.01049995422363;2;20.6735000610352;20.6735000610352;0;992.60498046875;992.60498046875;0;
2025-12-04 02:14:04;975;19.094;-0.360100001096725;13.7103004455566;2;20.6735000610352;20.6735000610352;0;992.606994628906;992.606994628906;0;
2025-12-04 02:14:05;976;20.095;-0.368400007486343;12.7896995544434;2;20.6695995330811;20.6695995330811;0;992.609008789063;992.609008789063;0;
2025-12-04 02:14:06;976;21.095;-0.368400007486343;12.7896995544434;2;20.6695995330811;20.6695995330811;0;992.609008789063;992.609008789063;0;
2025-12-04 02:14:07;976;22.095;-0.328900009393692;17.1595001220703;2;20.6748008728027;20.6748008728027;0;992.609985351563;992.609985351563;0;
2025-12-04 02:14:08;990;23.109;-0.456800013780594;3.02870011329651;2;20.6760997772217;20.6760997772217;0;992.611022949219;992.611022949219;0;
2025-12-04 02:14:09;992;24.111;-0.484100013971329;0.00430000014603138;2;20.6760997772217;20.6760997772217;0;992.612976074219;992.612976074219;0;
2025-12-04 02:14:11;6;25.125;-0.336499989032745;16.3187007904053;2;20.6709003448486;20.6709003448486;0;992.6240234375;992.6240234375;0;
